date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-01-20,1528,恩德,20260119,31.15,18977.122,33.30,6.9021,30-50
2026-01-20,1802,台玻,20260119,45.95,150633.458,46.90,2.0675,30-50
2026-01-20,2329,華泰,20260119,68.00,36379.103,66.00,-2.9412,50-70
2026-01-20,2331,精英,20260119,29.95,31221.614,29.55,-1.3356,<30
2026-01-20,2337,旺宏,20260119,73.70,46077.752,66.40,-9.9050,50-70
2026-01-20,2369,菱生,20260119,30.95,34066.44,30.95,0.0000,30-50
2026-01-20,2409,友達,20260119,17.25,470528.067,17.25,0.0000,<30
2026-01-20,2484,希華,20260119,29.05,5447.788,30.15,3.7866,30-50
2026-01-20,2489,瑞軒,20260119,18.00,17201.442,19.00,5.5556,<30
2026-01-20,2495,普安,20260119,33.75,18624.93,33.50,-0.7407,30-50
2026-01-20,3049,精金,20260119,8.38,13116.719,9.00,7.3986,<30
2026-01-20,4540,全球傳動,20260119,42.60,7055.217,42.80,0.4695,30-50
2026-01-20,5328,華容,20260119,31.20,16264,31.75,1.7628,30-50
2026-01-20,5340,建榮,20260119,92.60,21453,94.90,2.4838,70-100
2026-01-20,6116,彩晶,20260119,10.80,38406.607,10.50,-2.7778,<30
2026-01-20,6155,鈞寶,20260119,61.10,18507.749,58.70,-3.9280,50-70
2026-01-20,6217,中探針,20260119,58.00,29614,59.50,2.5862,50-70
2026-01-20,6275,元山,20260119,60.80,6668,61.60,1.3158,50-70
2026-01-20,6770,力積電,20260119,62.00,24159.52,58.50,-5.6452,50-70
2026-01-20,8088,品安,20260119,73.10,11699,66.30,-9.3023,50-70
2026-01-20,8110,華東,20260119,88.00,52923.755,83.00,-5.6818,70-100
2026-01-20,8131,福懋科,20260119,76.40,16085.194,73.90,-3.2723,70-100
