date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-30,1444,力麗,20260629,8.15,13365.937,8.65,6.1350,<30
2026-06-30,1718,中纖,20260629,12.25,33754.509,12.95,5.7143,<30
2026-06-30,2406,國碩,20260629,38.00,21077.784,41.15,8.2895,30-50
2026-06-30,2906,高林,20260629,15.60,5362.833,15.95,2.2436,<30
2026-06-30,3717,聯嘉投控,20260629,25.95,20834.636,25.95,0.0000,<30
2026-06-30,4532,瑞智,20260629,26.15,7054.828,27.35,4.5889,<30
2026-06-30,4707,磐亞,20260629,30.30,19618,30.30,0.0000,30-50
2026-06-30,4763,材料*-KY,20260629,47.85,14723.967,49.00,2.4033,30-50
2026-06-30,5314,世紀*,20260629,60.80,6167,63.50,4.4408,50-70
2026-06-30,5371,中光電,20260629,79.00,15551,82.20,4.0506,70-100
2026-06-30,6226,光鼎,20260629,20.05,28664.751,22.00,9.7257,<30
