date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-17,1708,東鹼,20260316,43.20,17038.069,44.00,1.8519,30-50
2026-03-17,1711,永光,20260316,35.50,39238.888,37.10,4.5070,30-50
2026-03-17,1721,三晃,20260316,20.80,6860.361,21.40,2.8846,<30
2026-03-17,2347,聯強,20260316,77.20,18276.653,76.90,-0.3886,70-100
2026-03-17,2413,環科,20260316,50.80,5484.395,54.50,7.2835,50-70
2026-03-17,2485,兆赫,20260316,68.20,146216.565,71.50,4.8387,70-100
2026-03-17,2605,新興,20260316,38.20,56548.428,38.55,0.9162,30-50
2026-03-17,3550,聯穎,20260316,20.15,7109.343,21.80,8.1886,<30
2026-03-17,3702,大聯大,20260316,81.90,27316.078,82.80,1.0989,70-100
2026-03-17,3714,富采,20260316,47.00,23463.223,49.95,6.2766,30-50
2026-03-17,4906,正文,20260316,28.75,10771.729,31.55,9.7391,30-50
2026-03-17,4960,誠美材,20260316,25.55,6721.064,27.10,6.0665,<30
2026-03-17,4973,廣穎,20260316,73.90,19721,80.70,9.2016,70-100
2026-03-17,5351,鈺創,20260316,70.10,48005,73.80,5.2782,70-100
2026-03-17,6167,久正,20260316,14.50,5111,15.00,3.4483,<30
2026-03-17,6265,方土昶,20260316,44.10,17494,47.20,7.0295,30-50
2026-03-17,8064,東捷,20260316,61.80,10010,61.60,-0.3236,50-70
2026-03-17,8096,擎亞,20260316,83.20,27557,87.20,4.8077,70-100
