date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-08-05,1608,華榮,20260804,34.25,5652.537,33.95,-0.8759,30-50
2026-08-05,1802,台玻,20260804,52.30,40657.799,55.10,5.3537,50-70
2026-08-05,1815,富喬,20260804,80.10,18733,88.00,9.8627,70-100
2026-08-05,2426,鼎元,20260804,60.80,12273.675,64.90,6.7434,50-70
2026-08-05,2484,希華,20260804,69.90,30167.206,71.70,2.5751,70-100
2026-08-05,3048,益登,20260804,55.80,16234.234,59.00,5.7348,50-70
2026-08-05,3605,宏致,20260804,92.60,7975.211,93.20,0.6479,70-100
2026-08-05,4989,榮科,20260804,67.20,9392.616,68.50,1.9345,50-70
2026-08-05,5351,鈺創,20260804,87.80,13746,93.40,6.3781,70-100
2026-08-05,5371,中光電,20260804,82.70,14720,84.00,1.5719,70-100
2026-08-05,6770,力積電,20260804,60.10,186379.339,63.40,5.4908,50-70
2026-08-05,8131,福懋科,20260804,66.00,8432.843,68.00,3.0303,50-70
