date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-20,1711,永光,20260417,47.95,73476.393,52.60,9.6976,50-70
2026-04-20,1721,三晃,20260417,20.50,9766.189,21.95,7.0732,<30
2026-04-20,2338,光罩,20260417,50.90,9336.417,52.50,3.1434,50-70
2026-04-20,2402,毅嘉,20260417,77.70,39487.468,78.50,1.0296,70-100
2026-04-20,3339,泰谷,20260417,69.30,14033,66.50,-4.0404,50-70
2026-04-20,3437,榮創,20260417,27.20,14367.91,29.90,9.9265,<30
2026-04-20,4956,光鋐,20260417,49.75,7117.937,54.70,9.9497,50-70
2026-04-20,5425,台半,20260417,65.70,16009,66.20,0.7610,50-70
2026-04-20,6141,柏承,20260417,31.20,6708.821,34.30,9.9359,30-50
2026-04-20,6173,信昌電,20260417,92.20,40598,93.50,1.4100,70-100
2026-04-20,6205,詮欣,20260417,75.00,6738.285,82.50,10.0000,70-100
2026-04-20,6226,光鼎,20260417,14.60,7266.475,15.50,6.1644,<30
2026-04-20,6425,易發,20260417,85.90,7955,86.50,0.6985,70-100
2026-04-20,6548,長科*,20260417,54.70,22464,57.30,4.7532,50-70
2026-04-20,6603,富強鑫,20260417,25.45,6458,26.60,4.5187,<30
2026-04-20,6909,創控,20260417,64.90,7113.388,67.00,3.2357,50-70
2026-04-20,8111,立碁,20260417,79.20,16196,83.30,5.1768,70-100
2026-04-20,8182,加高,20260417,39.05,5291,39.55,1.2804,30-50
2026-04-20,8215,明基材,20260417,29.25,6467.593,28.90,-1.1966,<30
2026-04-20,8383,千附,20260417,62.40,8770,65.00,4.1667,50-70
