date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-02-05,1711,永光,20260204,23.90,63714.694,23.50,-1.6736,<30
2026-02-05,2349,錸德,20260204,14.50,8894.572,14.15,-2.4138,<30
2026-02-05,2355,敬鵬,20260204,43.75,59271.756,44.15,0.9143,30-50
2026-02-05,2367,燿華,20260204,59.50,129291.058,60.80,2.1849,50-70
2026-02-05,2409,友達,20260204,15.15,192059.385,15.95,5.2805,<30
2026-02-05,2485,兆赫,20260204,45.25,85641.015,46.35,2.4309,30-50
2026-02-05,3481,群創,20260204,23.00,458130.335,23.25,1.0870,<30
2026-02-05,3576,聯合再生,20260204,13.50,31812.987,14.75,9.2593,<30
2026-02-05,4960,誠美材,20260204,14.55,7847.958,16.00,9.9656,<30
2026-02-05,6152,百一,20260204,14.50,7064.699,15.95,10.0000,<30
2026-02-05,6244,茂迪,20260204,26.95,36367,27.90,3.5250,<30
2026-02-05,6412,群電,20260204,92.50,9724.281,91.70,-0.8649,70-100
2026-02-05,6770,力積電,20260204,65.60,223557.376,63.00,-3.9634,50-70
