date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-09-17,1709,和益,20260916,39.05,21302.413,40.80,4.4814,30-50
2026-09-17,2302,麗正,20260916,44.20,5846.455,43.95,-0.5656,30-50
2026-09-17,2305,全友,20260916,49.40,25857.898,52.80,6.8826,50-70
2026-09-17,2338,光罩,20260916,50.70,26655.259,52.90,4.3393,50-70
2026-09-17,2413,環科,20260916,53.00,6868.994,54.20,2.2642,50-70
2026-09-17,2489,瑞軒,20260916,41.25,36281.643,42.00,1.8182,30-50
2026-09-17,4956,光鋐,20260916,35.25,7633.753,36.10,2.4113,30-50
2026-09-17,6168,宏齊,20260916,32.15,17480.412,32.15,0.0000,30-50
2026-09-17,6218,豪勉,20260916,54.10,15166,56.00,3.5120,50-70
2026-09-17,6226,光鼎,20260916,39.90,6533.964,43.85,9.8997,30-50
