date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-01-16,1303,南亞,20260115,69.70,226595.276,71.80,3.0129,70-100
2026-01-16,1717,長興,20260115,67.10,112612.359,69.00,2.8316,50-70
2026-01-16,1721,三晃,20260115,18.75,15478.642,18.85,0.5333,<30
2026-01-16,1802,台玻,20260115,38.00,222349.558,40.50,6.5789,30-50
2026-01-16,2312,金寶,20260115,33.30,386143.157,34.60,3.9039,30-50
2026-01-16,2485,兆赫,20260115,36.55,134147.784,38.10,4.2408,30-50
2026-01-16,3354,律勝,20260115,32.20,5766,32.80,1.8634,30-50
2026-01-16,3501,維熹,20260115,57.60,5187.25,59.00,2.4306,50-70
2026-01-16,3535,晶彩科,20260115,97.70,17974.991,100.00,2.3541,70-100
2026-01-16,3645,達邁,20260115,60.00,9412.563,60.00,0.0000,50-70
2026-01-16,3663,鑫科,20260115,68.40,13258,69.60,1.7544,50-70
2026-01-16,4533,協易機,20260115,27.60,14775,27.80,0.7246,<30
2026-01-16,4939,亞電,20260115,40.30,15089,40.60,0.7444,30-50
2026-01-16,4989,榮科,20260115,66.50,46403.247,68.00,2.2556,50-70
2026-01-16,5328,華容,20260115,25.85,46189,27.45,6.1896,<30
2026-01-16,5340,建榮,20260115,76.60,15833,84.20,9.9217,70-100
2026-01-16,5452,佶優,20260115,31.70,9753,34.85,9.9369,30-50
2026-01-16,5498,凱崴,20260115,66.50,6238,68.90,3.6090,50-70
2026-01-16,6134,萬旭,20260115,32.55,8924,33.55,3.0722,30-50
2026-01-16,6155,鈞寶,20260115,60.70,14590.616,61.00,0.4942,50-70
2026-01-16,8088,品安,20260115,60.50,17256,63.00,4.1322,50-70
