date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-02-04,1802,台玻,20260203,49.40,32387.719,51.50,4.2510,50-70
2026-02-04,1809,中釉,20260203,26.40,10481.06,25.75,-2.4621,<30
2026-02-04,1815,富喬,20260203,95.70,62867,96.90,1.2539,70-100
2026-02-04,2367,燿華,20260203,54.10,148900.814,55.20,2.0333,50-70
2026-02-04,2413,環科,20260203,44.55,7762.227,47.85,7.4074,30-50
2026-02-04,3028,增你強,20260203,55.60,6032.838,50.10,-9.8921,50-70
2026-02-04,3576,聯合再生,20260203,12.30,45057.645,13.25,7.7236,<30
2026-02-04,3686,達能,20260203,21.55,5361.026,20.80,-3.4803,<30
2026-02-04,5498,凱崴,20260203,62.10,6812,64.70,4.1868,50-70
2026-02-04,6217,中探針,20260203,64.70,17390,63.10,-2.4730,50-70
2026-02-04,6244,茂迪,20260203,24.50,47552,25.40,3.6735,<30
