datetime,open,high,low,close,volume,average
2026-08-24T09:00:00.000+08:00,8.03,8.03,7.83,7.89,2502,7.99
2026-08-24T09:01:00.000+08:00,7.89,7.93,7.84,7.9,585,7.97
2026-08-24T09:02:00.000+08:00,7.9,7.9,7.75,7.78,595,7.95
2026-08-24T09:03:00.000+08:00,7.78,7.78,7.75,7.75,43,7.95
2026-08-24T09:05:00.000+08:00,7.7,7.74,7.65,7.7,917,7.9
2026-08-24T09:06:00.000+08:00,7.71,7.75,7.66,7.72,266,7.89
2026-08-24T09:07:00.000+08:00,7.72,7.73,7.68,7.68,270,7.88
2026-08-24T09:08:00.000+08:00,7.69,7.7,7.64,7.67,262,7.87
2026-08-24T09:09:00.000+08:00,7.66,7.67,7.5,7.5,428,7.85
2026-08-24T09:10:00.000+08:00,7.5,7.59,7.47,7.57,439,7.82
2026-08-24T09:11:00.000+08:00,7.57,7.58,7.56,7.57,186,7.82
2026-08-24T09:12:00.000+08:00,7.57,7.59,7.56,7.59,156,7.81
2026-08-24T09:13:00.000+08:00,7.58,7.6,7.57,7.58,115,7.81
2026-08-24T09:14:00.000+08:00,7.58,7.6,7.57,7.59,46,7.81
2026-08-24T09:15:00.000+08:00,7.59,7.61,7.57,7.6,207,7.8
2026-08-24T09:16:00.000+08:00,7.6,7.63,7.6,7.62,120,7.8
2026-08-24T09:17:00.000+08:00,7.62,7.64,7.62,7.64,170,7.79
2026-08-24T09:18:00.000+08:00,7.65,7.67,7.65,7.67,175,7.79
2026-08-24T09:19:00.000+08:00,7.67,7.68,7.6,7.66,538,7.78
2026-08-24T09:20:00.000+08:00,7.65,7.66,7.61,7.63,113,7.78
2026-08-24T09:21:00.000+08:00,7.64,7.65,7.64,7.64,66,7.78
2026-08-24T09:22:00.000+08:00,7.64,7.66,7.64,7.66,49,7.78
2026-08-24T09:23:00.000+08:00,7.65,7.66,7.64,7.66,103,7.77
2026-08-24T09:24:00.000+08:00,7.66,7.67,7.66,7.66,77,7.77
2026-08-24T09:25:00.000+08:00,7.66,7.68,7.66,7.67,88,7.77
2026-08-24T09:26:00.000+08:00,7.67,7.69,7.67,7.68,166,7.77
2026-08-24T09:27:00.000+08:00,7.69,7.7,7.69,7.7,130,7.77
2026-08-24T09:28:00.000+08:00,7.7,7.71,7.65,7.71,365,7.77
2026-08-24T09:29:00.000+08:00,7.7,7.71,7.66,7.66,65,7.77
2026-08-24T09:30:00.000+08:00,7.68,7.7,7.67,7.69,39,7.77
2026-08-24T09:31:00.000+08:00,7.67,7.7,7.64,7.65,232,7.76
2026-08-24T09:32:00.000+08:00,7.68,7.69,7.62,7.62,96,7.76
2026-08-24T09:33:00.000+08:00,7.65,7.68,7.56,7.67,261,7.76
2026-08-24T09:34:00.000+08:00,7.67,7.69,7.6,7.68,80,7.76
2026-08-24T09:35:00.000+08:00,7.69,7.69,7.64,7.66,32,7.76
2026-08-24T09:36:00.000+08:00,7.66,7.66,7.63,7.66,12,7.76
2026-08-24T09:37:00.000+08:00,7.65,7.66,7.62,7.62,39,7.76
2026-08-24T09:38:00.000+08:00,7.65,7.65,7.62,7.62,41,7.76
2026-08-24T09:39:00.000+08:00,7.62,7.62,7.58,7.58,169,7.75
2026-08-24T09:40:00.000+08:00,7.58,7.58,7.57,7.58,20,7.75
2026-08-24T09:41:00.000+08:00,7.59,7.6,7.54,7.54,157,7.75
2026-08-24T09:42:00.000+08:00,7.54,7.54,7.52,7.52,28,7.75
2026-08-24T09:43:00.000+08:00,7.54,7.54,7.52,7.53,15,7.75
2026-08-24T09:44:00.000+08:00,7.54,7.55,7.54,7.54,9,7.75
2026-08-24T09:45:00.000+08:00,7.54,7.55,7.54,7.54,25,7.75
2026-08-24T09:46:00.000+08:00,7.54,7.56,7.54,7.54,14,7.75
2026-08-24T09:47:00.000+08:00,7.56,7.56,7.54,7.56,34,7.75
2026-08-24T09:48:00.000+08:00,7.57,7.58,7.57,7.58,3,7.75
2026-08-24T09:49:00.000+08:00,7.57,7.58,7.57,7.58,7,7.75
2026-08-24T09:50:00.000+08:00,7.58,7.59,7.58,7.59,5,7.75
2026-08-24T09:51:00.000+08:00,7.59,7.62,7.59,7.62,120,7.75
2026-08-24T09:52:00.000+08:00,7.62,7.63,7.61,7.63,54,7.75
2026-08-24T09:53:00.000+08:00,7.63,7.63,7.61,7.62,50,7.74
2026-08-24T09:54:00.000+08:00,7.62,7.62,7.61,7.61,52,7.74
2026-08-24T09:55:00.000+08:00,7.6,7.61,7.56,7.58,162,7.74
2026-08-24T09:56:00.000+08:00,7.58,7.6,7.58,7.59,27,7.74
2026-08-24T09:57:00.000+08:00,7.57,7.59,7.52,7.53,159,7.74
2026-08-24T09:58:00.000+08:00,7.54,7.54,7.5,7.5,352,7.73
2026-08-24T09:59:00.000+08:00,7.51,7.52,7.49,7.5,42,7.73
2026-08-24T10:00:00.000+08:00,7.49,7.49,7.48,7.48,43,7.73
2026-08-24T10:01:00.000+08:00,7.48,7.5,7.47,7.5,36,7.73
2026-08-24T10:02:00.000+08:00,7.51,7.52,7.46,7.5,82,7.73
2026-08-24T10:03:00.000+08:00,7.5,7.5,7.38,7.39,1172,7.7
2026-08-24T10:04:00.000+08:00,7.4,7.44,7.39,7.42,77,7.7
2026-08-24T10:05:00.000+08:00,7.42,7.43,7.41,7.43,36,7.69
2026-08-24T10:06:00.000+08:00,7.43,7.44,7.41,7.42,112,7.69
2026-08-24T10:07:00.000+08:00,7.43,7.44,7.43,7.44,46,7.69
2026-08-24T10:08:00.000+08:00,7.45,7.45,7.43,7.43,33,7.69
2026-08-24T10:09:00.000+08:00,7.44,7.44,7.43,7.43,36,7.69
2026-08-24T10:10:00.000+08:00,7.43,7.44,7.42,7.42,33,7.69
2026-08-24T10:11:00.000+08:00,7.42,7.42,7.42,7.42,25,7.69
2026-08-24T10:12:00.000+08:00,7.44,7.44,7.44,7.44,4,7.69
2026-08-24T10:13:00.000+08:00,7.44,7.45,7.43,7.45,21,7.69
2026-08-24T10:14:00.000+08:00,7.45,7.45,7.44,7.44,22,7.69
2026-08-24T10:15:00.000+08:00,7.45,7.45,7.45,7.45,41,7.69
2026-08-24T10:16:00.000+08:00,7.45,7.45,7.45,7.45,35,7.69
2026-08-24T10:17:00.000+08:00,7.45,7.46,7.45,7.46,5,7.69
2026-08-24T10:18:00.000+08:00,7.46,7.46,7.45,7.45,41,7.69
2026-08-24T10:19:00.000+08:00,7.45,7.46,7.45,7.46,24,7.69
2026-08-24T10:20:00.000+08:00,7.46,7.46,7.45,7.46,21,7.69
2026-08-24T10:21:00.000+08:00,7.46,7.46,7.46,7.46,5,7.69
2026-08-24T10:22:00.000+08:00,7.46,7.46,7.46,7.46,15,7.69
2026-08-24T10:23:00.000+08:00,7.45,7.46,7.45,7.46,34,7.68
2026-08-24T10:24:00.000+08:00,7.46,7.46,7.46,7.46,3,7.68
2026-08-24T10:25:00.000+08:00,7.46,7.47,7.46,7.46,19,7.68
2026-08-24T10:26:00.000+08:00,7.47,7.47,7.44,7.44,236,7.68
2026-08-24T10:27:00.000+08:00,7.44,7.46,7.44,7.46,23,7.68
2026-08-24T10:28:00.000+08:00,7.46,7.46,7.45,7.46,11,7.68
2026-08-24T10:29:00.000+08:00,7.46,7.46,7.45,7.45,8,7.68
2026-08-24T10:30:00.000+08:00,7.45,7.45,7.45,7.45,6,7.68
2026-08-24T10:31:00.000+08:00,7.45,7.45,7.44,7.44,18,7.68
2026-08-24T10:32:00.000+08:00,7.44,7.44,7.43,7.43,8,7.68
2026-08-24T10:33:00.000+08:00,7.43,7.43,7.4,7.4,267,7.67
2026-08-24T10:34:00.000+08:00,7.39,7.39,7.37,7.37,192,7.67
2026-08-24T10:35:00.000+08:00,7.36,7.38,7.3,7.3,337,7.66
2026-08-24T10:36:00.000+08:00,7.3,7.33,7.3,7.32,20,7.66
2026-08-24T10:37:00.000+08:00,7.33,7.33,7.3,7.31,121,7.66
2026-08-24T10:38:00.000+08:00,7.32,7.33,7.31,7.31,107,7.66
2026-08-24T10:39:00.000+08:00,7.3,7.31,7.3,7.3,134,7.65
2026-08-24T10:40:00.000+08:00,7.3,7.31,7.3,7.31,24,7.65
2026-08-24T10:41:00.000+08:00,7.31,7.32,7.31,7.32,12,7.65
2026-08-24T10:42:00.000+08:00,7.32,7.34,7.32,7.34,33,7.65
2026-08-24T10:43:00.000+08:00,7.34,7.34,7.34,7.34,29,7.65
2026-08-24T10:44:00.000+08:00,7.34,7.34,7.34,7.34,42,7.65
2026-08-24T10:45:00.000+08:00,7.34,7.34,7.34,7.34,1,7.65
2026-08-24T10:47:00.000+08:00,7.34,7.35,7.34,7.35,7,7.65
2026-08-24T10:48:00.000+08:00,7.35,7.35,7.34,7.35,32,7.65
2026-08-24T10:49:00.000+08:00,7.39,7.39,7.35,7.35,25,7.65
2026-08-24T10:50:00.000+08:00,7.36,7.39,7.36,7.39,2,7.65
2026-08-24T10:51:00.000+08:00,7.39,7.39,7.37,7.37,6,7.65
2026-08-24T10:52:00.000+08:00,7.39,7.39,7.37,7.39,17,7.65
2026-08-24T10:54:00.000+08:00,7.39,7.39,7.39,7.39,6,7.65
2026-08-24T10:55:00.000+08:00,7.39,7.39,7.39,7.39,13,7.65
2026-08-24T10:56:00.000+08:00,7.39,7.39,7.39,7.39,41,7.65
2026-08-24T10:57:00.000+08:00,7.39,7.39,7.39,7.39,8,7.65
2026-08-24T10:58:00.000+08:00,7.39,7.4,7.39,7.4,16,7.65
2026-08-24T10:59:00.000+08:00,7.4,7.4,7.4,7.4,6,7.65
2026-08-24T11:00:00.000+08:00,7.4,7.4,7.4,7.4,10,7.65
2026-08-24T11:01:00.000+08:00,7.4,7.4,7.4,7.4,21,7.65
2026-08-24T11:02:00.000+08:00,7.4,7.4,7.39,7.39,33,7.65
2026-08-24T11:03:00.000+08:00,7.39,7.39,7.39,7.39,19,7.65
2026-08-24T11:04:00.000+08:00,7.39,7.4,7.38,7.38,33,7.65
2026-08-24T11:05:00.000+08:00,7.38,7.38,7.35,7.35,105,7.64
2026-08-24T11:06:00.000+08:00,7.35,7.35,7.34,7.34,24,7.64
2026-08-24T11:07:00.000+08:00,7.34,7.35,7.34,7.35,4,7.64
2026-08-24T11:08:00.000+08:00,7.34,7.34,7.34,7.34,24,7.64
2026-08-24T11:09:00.000+08:00,7.34,7.35,7.33,7.34,84,7.64
2026-08-24T11:10:00.000+08:00,7.33,7.33,7.32,7.33,18,7.64
2026-08-24T11:11:00.000+08:00,7.34,7.35,7.33,7.33,15,7.64
2026-08-24T11:12:00.000+08:00,7.33,7.33,7.33,7.33,4,7.64
2026-08-24T11:13:00.000+08:00,7.35,7.35,7.33,7.33,10,7.64
2026-08-24T11:14:00.000+08:00,7.33,7.35,7.33,7.35,15,7.64
2026-08-24T11:15:00.000+08:00,7.35,7.35,7.34,7.35,14,7.64
2026-08-24T11:16:00.000+08:00,7.34,7.35,7.34,7.35,3,7.64
2026-08-24T11:17:00.000+08:00,7.35,7.35,7.34,7.35,14,7.64
2026-08-24T11:18:00.000+08:00,7.35,7.35,7.33,7.34,28,7.64
2026-08-24T11:19:00.000+08:00,7.34,7.34,7.32,7.32,49,7.64
