datetime,open,high,low,close,volume,average
2026-08-24T09:00:00.000+08:00,37.65,38.8,37.5,38.65,7885,37.99
2026-08-24T09:01:00.000+08:00,38.7,38.8,37.8,38.7,2454,38.08
2026-08-24T09:02:00.000+08:00,38.7,38.75,37.5,37.6,1885,38.1
2026-08-24T09:03:00.000+08:00,37.65,38,37.4,37.65,1371,38.04
2026-08-24T09:04:00.000+08:00,37.65,38.7,37.55,38.65,1584,38.05
2026-08-24T09:05:00.000+08:00,38.65,39.2,38.5,38.75,8747,38.43
2026-08-24T09:06:00.000+08:00,38.75,39.05,38.65,38.7,755,38.44
2026-08-24T09:07:00.000+08:00,38.8,38.8,38.5,38.5,468,38.45
2026-08-24T09:08:00.000+08:00,38.55,38.7,38.3,38.6,606,38.45
2026-08-24T09:09:00.000+08:00,38.6,38.7,38.25,38.4,542,38.45
2026-08-24T09:10:00.000+08:00,38.5,38.7,38.4,38.45,665,38.45
2026-08-24T09:11:00.000+08:00,38.5,38.6,38.3,38.45,657,38.45
2026-08-24T09:12:00.000+08:00,38.35,38.7,38.35,38.5,474,38.45
2026-08-24T09:13:00.000+08:00,38.5,38.6,38.45,38.55,355,38.45
2026-08-24T09:14:00.000+08:00,38.5,38.65,38.5,38.6,319,38.46
2026-08-24T09:15:00.000+08:00,38.6,38.65,38.2,38.4,893,38.45
2026-08-24T09:16:00.000+08:00,38.4,38.5,38.4,38.45,215,38.45
2026-08-24T09:17:00.000+08:00,38.45,38.45,38.15,38.25,625,38.45
2026-08-24T09:18:00.000+08:00,38.2,38.25,38.05,38.1,383,38.44
2026-08-24T09:19:00.000+08:00,38.15,38.2,38.05,38.1,440,38.44
2026-08-24T09:20:00.000+08:00,38,38.1,37.8,37.8,1027,38.43
2026-08-24T09:21:00.000+08:00,37.8,37.95,37.75,37.9,438,38.42
2026-08-24T09:22:00.000+08:00,37.9,38.1,37.9,38.1,424,38.41
2026-08-24T09:23:00.000+08:00,38.1,38.15,37.8,37.95,834,38.4
2026-08-24T09:24:00.000+08:00,37.9,37.9,37.75,37.75,597,38.39
2026-08-24T09:25:00.000+08:00,37.75,38,37.7,37.95,260,38.39
2026-08-24T09:26:00.000+08:00,37.95,38.05,37.95,38.05,135,38.38
2026-08-24T09:27:00.000+08:00,38,38.05,37.7,37.75,431,38.38
2026-08-24T09:28:00.000+08:00,37.75,37.8,37.7,37.8,223,38.37
2026-08-24T09:29:00.000+08:00,37.75,37.8,37.6,37.65,514,38.36
2026-08-24T09:30:00.000+08:00,37.6,37.65,37.4,37.5,840,38.34
2026-08-24T09:31:00.000+08:00,37.55,38.05,37.5,38.05,429,38.34
2026-08-24T09:32:00.000+08:00,38,38,37.6,37.7,372,38.33
2026-08-24T09:33:00.000+08:00,37.7,37.85,37.7,37.75,174,38.33
2026-08-24T09:34:00.000+08:00,37.75,37.9,37.75,37.85,203,38.33
2026-08-24T09:35:00.000+08:00,37.9,37.9,37.8,37.8,82,38.33
2026-08-24T09:36:00.000+08:00,37.8,37.8,37.65,37.7,213,38.32
2026-08-24T09:37:00.000+08:00,37.75,37.85,37.6,37.6,232,38.32
2026-08-24T09:38:00.000+08:00,37.6,37.7,37.5,37.5,419,38.31
2026-08-24T09:39:00.000+08:00,37.5,37.65,37.4,37.6,524,38.3
2026-08-24T09:40:00.000+08:00,37.65,37.65,37.55,37.6,164,38.3
2026-08-24T09:41:00.000+08:00,37.55,37.55,37.4,37.45,405,38.29
2026-08-24T09:42:00.000+08:00,37.5,37.5,37.3,37.4,595,38.28
2026-08-24T09:43:00.000+08:00,37.4,37.4,37.25,37.25,475,38.27
2026-08-24T09:44:00.000+08:00,37.25,37.5,37.25,37.5,294,38.26
2026-08-24T09:45:00.000+08:00,37.5,37.5,37.3,37.3,205,38.26
2026-08-24T09:46:00.000+08:00,37.3,37.35,37.25,37.3,257,38.25
2026-08-24T09:47:00.000+08:00,37.3,37.3,37,37.05,900,38.23
2026-08-24T09:48:00.000+08:00,37.1,37.2,37.05,37.1,265,38.22
2026-08-24T09:49:00.000+08:00,37.1,37.25,37.05,37.1,379,38.21
2026-08-24T09:50:00.000+08:00,37.05,37.15,37,37.15,305,38.2
2026-08-24T09:51:00.000+08:00,37.15,37.2,37.1,37.15,96,38.2
2026-08-24T09:52:00.000+08:00,37.15,37.2,37.1,37.15,94,38.2
2026-08-24T09:53:00.000+08:00,37.15,37.2,37.1,37.15,220,38.19
2026-08-24T09:54:00.000+08:00,37.15,37.15,36.9,36.95,728,38.17
2026-08-24T09:55:00.000+08:00,37.05,37.1,37,37,127,38.17
2026-08-24T09:56:00.000+08:00,37,37.05,36.9,36.95,202,38.16
2026-08-24T09:57:00.000+08:00,36.95,37,36.95,36.95,142,38.16
2026-08-24T09:58:00.000+08:00,37,37,36.85,36.95,228,38.15
2026-08-24T09:59:00.000+08:00,36.95,37,36.9,36.95,110,38.15
2026-08-24T10:00:00.000+08:00,36.9,37,36.9,36.95,237,38.15
2026-08-24T10:01:00.000+08:00,36.95,37.2,36.95,37.2,232,38.14
2026-08-24T10:02:00.000+08:00,37.2,37.3,37.2,37.3,150,38.14
2026-08-24T10:03:00.000+08:00,37.25,37.5,37.15,37.5,411,38.13
2026-08-24T10:04:00.000+08:00,37.45,37.5,37.3,37.35,317,38.13
