date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-16,1714,和桐,20260615,16.70,50826.789,17.40,4.1916,<30
2026-06-16,2338,光罩,20260615,53.90,10150,56.00,3.8961,50-70
2026-06-16,2401,凌陽,20260615,31.45,29213.733,32.00,1.7488,30-50
2026-06-16,2426,鼎元,20260615,74.80,9141.905,79.60,6.4171,70-100
2026-06-16,2484,希華,20260615,73.30,85449.521,74.00,0.9550,70-100
2026-06-16,3041,揚智,20260615,27.00,5633.383,28.00,3.7037,<30
2026-06-16,3236,千如,20260615,69.50,38786,72.00,3.5971,70-100
2026-06-16,5328,華容,20260615,46.55,26206,49.80,6.9817,30-50
2026-06-16,5457,宣德,20260615,39.10,5546,39.10,0.0000,30-50
2026-06-16,6153,嘉聯益,20260615,24.45,21570.176,25.00,2.2495,<30
2026-06-16,6155,鈞寶,20260615,90.20,18777.21,92.50,2.5499,70-100
2026-06-16,8071,能率網通,20260615,26.95,5038,28.70,6.4935,<30
2026-06-16,8121,越峰,20260615,48.80,6864,48.80,0.0000,30-50
