date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-18,1727,中華化,20260617,93.90,8393.954,95.60,1.8104,70-100
2026-06-18,1905,華紙,20260617,15.55,37075.531,15.95,2.5723,<30
2026-06-18,2061,風青,20260617,48.05,6124,50.00,4.0583,50-70
2026-06-18,2332,友訊,20260617,18.25,35055.219,19.50,6.8493,<30
2026-06-18,2388,威盛,20260617,75.20,9326.444,76.30,1.4628,70-100
2026-06-18,2409,友達,20260617,26.25,559042.864,27.45,4.5714,<30
2026-06-18,3041,揚智,20260617,29.00,5313.504,29.00,0.0000,<30
2026-06-18,3047,訊舟,20260617,16.90,5800.135,17.00,0.5917,<30
2026-06-18,3060,銘異,20260617,37.25,12454.369,37.75,1.3423,30-50
2026-06-18,3312,弘憶股,20260617,61.60,5643.787,61.20,-0.6494,50-70
2026-06-18,3441,聯一光,20260617,89.10,8845,89.00,-0.1122,70-100
2026-06-18,3481,群創,20260617,58.60,239833.027,62.00,5.8020,50-70
2026-06-18,3673,TPK-KY,20260617,86.60,32111.416,88.50,2.1940,70-100
2026-06-18,6116,彩晶,20260617,18.25,31780.126,19.40,6.3014,<30
2026-06-18,6742,澤米,20260617,67.50,7843.952,68.10,0.8889,50-70
2026-06-18,8215,明基材,20260617,32.05,10968.345,32.05,0.0000,30-50
