date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-25,1301,台塑,20260624,54.50,79265.972,55.00,0.9174,50-70
2026-06-25,2302,麗正,20260624,50.20,11081.056,53.40,6.3745,50-70
2026-06-25,2312,金寶,20260624,38.00,152064.892,38.50,1.3158,30-50
2026-06-25,2460,建通,20260624,40.45,7757.539,41.40,2.3486,30-50
2026-06-25,2483,百容,20260624,46.10,11990.254,49.30,6.9414,30-50
2026-06-25,2484,希華,20260624,69.30,27494.715,70.00,1.0101,70-100
2026-06-25,3094,聯傑,20260624,45.25,14669.75,46.00,1.6575,30-50
2026-06-25,3360,尚立,20260624,19.70,5402,21.65,9.8985,<30
2026-06-25,5011,久陽,20260624,24.85,6595,25.90,4.2254,<30
2026-06-25,5328,華容,20260624,58.10,28193,59.90,3.0981,50-70
2026-06-25,6226,光鼎,20260624,15.10,5224.592,16.60,9.9338,<30
2026-06-25,6243,迅杰,20260624,45.65,8694.604,45.65,0.0000,30-50
2026-06-25,6695,芯鼎,20260624,68.90,12353.029,68.60,-0.4354,50-70
2026-06-25,8105,凌巨,20260624,23.50,36347.839,23.80,1.2766,<30
2026-06-25,8234,新漢,20260624,70.70,5593,70.80,0.1414,70-100
