date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-12,1721,三晃,20260511,31.35,12326.72,32.00,2.0734,30-50
2026-05-12,1809,中釉,20260511,39.60,12762.844,43.45,9.7222,30-50
2026-05-12,2030,彰源,20260511,18.00,5239.04,18.00,0.0000,<30
2026-05-12,3209,全科,20260511,60.50,6651.199,64.70,6.9421,50-70
2026-05-12,3481,群創,20260511,32.30,417999.548,34.70,7.4303,30-50
2026-05-12,5009,榮剛,20260511,40.15,18481,40.95,1.9925,30-50
2026-05-12,5425,台半,20260511,80.30,37121,81.00,0.8717,70-100
2026-05-12,5471,松翰,20260511,49.85,6607.148,50.60,1.5045,50-70
2026-05-12,6016,康和證,20260511,24.05,15362,25.40,5.6133,<30
2026-05-12,6282,康舒,20260511,55.40,90352.778,56.30,1.6245,50-70
2026-05-12,8213,志超,20260511,41.80,6809.218,43.80,4.7847,30-50
