date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-09-18,1314,中石化,20260917,8.96,128600.273,9.11,1.6741,<30
2026-09-18,1709,和益,20260917,42.95,35011.882,41.85,-2.5611,30-50
2026-09-18,2305,全友,20260917,54.30,7012.311,57.70,6.2615,50-70
2026-09-18,3066,李洲,20260917,28.30,5345,28.55,0.8834,<30
2026-09-18,4956,光鋐,20260917,38.75,8496.611,40.25,3.8710,30-50
2026-09-18,4960,誠美材,20260917,22.00,7450.308,23.00,4.5455,<30
2026-09-18,6133,金橋,20260917,26.05,13090.191,26.05,0.0000,<30
2026-09-18,6168,宏齊,20260917,35.35,29893.142,37.15,5.0919,30-50
2026-09-18,6179,亞通,20260917,41.45,13501,41.60,0.3619,30-50
2026-09-18,6226,光鼎,20260917,43.85,23028.325,44.05,0.4561,30-50
2026-09-18,6603,富強鑫,20260917,27.90,6344,28.35,1.6129,<30
