datetime,open,high,low,close,volume,average
2026-09-18T09:00:00.000+08:00,23,23.05,22.2,22.2,1667,22.86
2026-09-18T09:02:00.000+08:00,22.5,22.5,21.75,21.75,1194,22.6
2026-09-18T09:04:00.000+08:00,21.9,22.05,21.7,22.05,835,22.43
2026-09-18T09:05:00.000+08:00,22,22.35,21.9,21.9,641,22.38
2026-09-18T09:06:00.000+08:00,21.9,22.15,21.8,22.05,255,22.35
2026-09-18T09:07:00.000+08:00,22.1,22.15,21.9,21.9,268,22.33
2026-09-18T09:08:00.000+08:00,21.9,21.9,21.7,21.75,344,22.3
2026-09-18T09:09:00.000+08:00,21.75,22.05,21.7,22.05,178,22.28
2026-09-18T09:10:00.000+08:00,22,22.15,22,22.15,141,22.28
2026-09-18T09:11:00.000+08:00,22.15,22.3,22.1,22.3,133,22.28
2026-09-18T09:12:00.000+08:00,22.3,22.3,21.95,22.05,272,22.27
2026-09-18T09:13:00.000+08:00,22.05,22.1,22,22.1,79,22.27
2026-09-18T09:14:00.000+08:00,22.15,22.15,22.05,22.1,49,22.27
2026-09-18T09:15:00.000+08:00,22.1,22.1,21.85,21.85,270,22.25
2026-09-18T09:16:00.000+08:00,21.85,21.9,21.7,21.8,109,22.24
2026-09-18T09:17:00.000+08:00,21.7,21.8,21.65,21.65,161,22.23
2026-09-18T09:18:00.000+08:00,21.65,21.75,21.65,21.75,47,22.23
2026-09-18T09:19:00.000+08:00,21.75,21.8,21.7,21.75,78,22.22
2026-09-18T09:20:00.000+08:00,21.8,21.85,21.75,21.8,109,22.22
2026-09-18T09:21:00.000+08:00,21.8,21.8,21.75,21.75,34,22.21
2026-09-18T09:22:00.000+08:00,21.75,21.75,21.65,21.65,100,22.21
2026-09-18T09:23:00.000+08:00,21.7,21.7,21.55,21.55,121,22.2
2026-09-18T09:24:00.000+08:00,21.55,21.55,21.5,21.5,151,22.18
2026-09-18T09:25:00.000+08:00,21.5,21.55,21.4,21.55,351,22.15
2026-09-18T09:26:00.000+08:00,21.55,21.65,21.5,21.6,85,22.14
2026-09-18T09:27:00.000+08:00,21.6,21.65,21.5,21.55,81,22.14
2026-09-18T09:28:00.000+08:00,21.5,21.5,21.4,21.4,104,22.13
2026-09-18T09:29:00.000+08:00,21.45,21.5,21.4,21.5,90,22.12
2026-09-18T09:30:00.000+08:00,21.5,21.5,21.45,21.45,53,22.12
2026-09-18T09:31:00.000+08:00,21.45,21.55,21.45,21.55,74,22.11
2026-09-18T09:32:00.000+08:00,21.55,21.65,21.55,21.65,126,22.1
2026-09-18T09:33:00.000+08:00,21.65,21.75,21.65,21.75,91,22.1
2026-09-18T09:34:00.000+08:00,21.75,21.75,21.65,21.65,84,22.09
2026-09-18T09:35:00.000+08:00,21.7,21.7,21.65,21.7,23,22.09
2026-09-18T09:36:00.000+08:00,21.7,21.7,21.65,21.7,12,22.09
2026-09-18T09:37:00.000+08:00,21.7,21.7,21.65,21.65,29,22.09
2026-09-18T09:38:00.000+08:00,21.65,21.7,21.65,21.7,11,22.09
2026-09-18T09:39:00.000+08:00,21.7,21.7,21.7,21.7,7,22.09
2026-09-18T09:40:00.000+08:00,21.7,21.75,21.65,21.65,55,22.09
2026-09-18T09:41:00.000+08:00,21.65,21.65,21.6,21.6,44,22.08
2026-09-18T09:42:00.000+08:00,21.6,21.6,21.55,21.55,68,22.08
2026-09-18T09:43:00.000+08:00,21.6,21.6,21.55,21.55,15,22.08
2026-09-18T09:44:00.000+08:00,21.55,21.55,21.5,21.5,7,22.08
2026-09-18T09:45:00.000+08:00,21.5,21.55,21.5,21.55,21,22.08
2026-09-18T09:46:00.000+08:00,21.55,21.55,21.5,21.5,50,22.07
2026-09-18T09:47:00.000+08:00,21.5,21.5,21.45,21.5,9,22.07
2026-09-18T09:48:00.000+08:00,21.5,21.5,21.45,21.5,44,22.07
2026-09-18T09:49:00.000+08:00,21.5,21.5,21.5,21.5,19,22.07
