datetime,open,high,low,close,volume,average
2026-09-18T09:00:00.000+08:00,44.05,44.2,42.55,42.55,4267,43.92
2026-09-18T09:02:00.000+08:00,43,44.15,42.3,43.35,3993,43.62
2026-09-18T09:03:00.000+08:00,43.35,44.2,43,43.8,2986,43.67
2026-09-18T09:04:00.000+08:00,43.75,43.8,42.65,43,2243,43.58
2026-09-18T09:05:00.000+08:00,42.95,44,42.85,43.95,1694,43.58
2026-09-18T09:06:00.000+08:00,44,44.15,43.4,43.4,2711,43.64
2026-09-18T09:07:00.000+08:00,43.4,43.9,43.15,43.8,726,43.64
2026-09-18T09:08:00.000+08:00,43.8,43.85,43.5,43.6,881,43.64
2026-09-18T09:09:00.000+08:00,43.55,44.8,43.4,44.7,2667,43.71
2026-09-18T09:10:00.000+08:00,44.65,45.2,44.45,44.95,3780,43.88
2026-09-18T09:11:00.000+08:00,44.9,45.8,44.8,45.65,2372,43.98
2026-09-18T09:12:00.000+08:00,45.6,45.75,44.7,44.85,3584,44.11
2026-09-18T09:13:00.000+08:00,44.9,44.9,44.65,44.85,1100,44.13
2026-09-18T09:14:00.000+08:00,44.8,45,44.1,44.25,1822,44.16
2026-09-18T09:15:00.000+08:00,44.25,44.95,44.15,44.95,743,44.17
2026-09-18T09:16:00.000+08:00,44.95,45.25,44.8,44.95,1536,44.2
2026-09-18T09:17:00.000+08:00,44.95,45,44.75,44.95,468,44.21
2026-09-18T09:18:00.000+08:00,44.9,44.95,44.7,44.7,915,44.23
2026-09-18T09:19:00.000+08:00,44.7,44.75,44.4,44.55,836,44.23
2026-09-18T09:20:00.000+08:00,44.55,44.9,44.5,44.75,706,44.24
2026-09-18T09:21:00.000+08:00,44.75,45,44.7,44.9,690,44.25
2026-09-18T09:22:00.000+08:00,44.85,45.05,44.75,45,1136,44.27
2026-09-18T09:23:00.000+08:00,45,45,44.55,44.6,503,44.28
2026-09-18T09:24:00.000+08:00,44.6,45.1,44.4,45.05,1267,44.29
2026-09-18T09:25:00.000+08:00,45.1,45.1,44.9,44.95,466,44.3
2026-09-18T09:26:00.000+08:00,44.95,45.2,44.85,45.2,1182,44.32
2026-09-18T09:27:00.000+08:00,45.25,45.45,45.1,45.2,1245,44.35
2026-09-18T09:28:00.000+08:00,45.15,45.45,44.85,45.3,1189,44.37
2026-09-18T09:29:00.000+08:00,45.25,45.25,44.75,44.85,590,44.37
2026-09-18T09:30:00.000+08:00,44.9,45.25,44.85,45.2,558,44.38
2026-09-18T09:31:00.000+08:00,45.2,45.65,45.15,45.55,1442,44.41
2026-09-18T09:32:00.000+08:00,45.6,45.75,45.45,45.55,1362,44.44
2026-09-18T09:33:00.000+08:00,45.5,45.55,45.2,45.4,556,44.45
