datetime,open,high,low,close,volume,average
2026-09-18T09:00:00.000+08:00,177,179.5,176.5,178,10029,178.1
2026-09-18T09:01:00.000+08:00,178,179,177,178,4551,178.15
2026-09-18T09:02:00.000+08:00,177.5,178,177,177.5,1849,178.07
2026-09-18T09:03:00.000+08:00,177.5,178,177,177,801,178.04
2026-09-18T09:04:00.000+08:00,177,178,177,177,1488,177.98
2026-09-18T09:05:00.000+08:00,177,177.5,177,177,812,177.94
2026-09-18T09:06:00.000+08:00,177.5,177.5,176.5,177,1916,177.86
2026-09-18T09:07:00.000+08:00,176.5,177.5,176.5,177.5,1143,177.81
2026-09-18T09:08:00.000+08:00,177,177.5,176.5,177,676,177.79
2026-09-18T09:09:00.000+08:00,177,177,176.5,176.5,226,177.78
2026-09-18T09:10:00.000+08:00,177,177,176,176,1231,177.71
2026-09-18T09:11:00.000+08:00,176,176.5,176,176,667,177.67
2026-09-18T09:12:00.000+08:00,176,176.5,176,176,309,177.66
2026-09-18T09:13:00.000+08:00,176,177,176,176.5,1152,177.61
2026-09-18T09:14:00.000+08:00,176.5,177,176.5,176.5,253,177.6
2026-09-18T09:15:00.000+08:00,176.5,176.5,176,176.5,367,177.58
2026-09-18T09:16:00.000+08:00,176.5,177,176.5,177,752,177.55
2026-09-18T09:17:00.000+08:00,176.5,177.5,176.5,177,2727,177.5
2026-09-18T09:18:00.000+08:00,177,177.5,176.5,177,451,177.5
2026-09-18T09:19:00.000+08:00,177,177.5,176.5,177.5,725,177.49
2026-09-18T09:20:00.000+08:00,177,177.5,176.5,177,404,177.48
2026-09-18T09:21:00.000+08:00,177,177.5,176.5,177.5,649,177.47
2026-09-18T09:22:00.000+08:00,177.5,177.5,177,177,248,177.47
2026-09-18T09:23:00.000+08:00,177,177.5,176.5,177,808,177.46
2026-09-18T09:24:00.000+08:00,177,177,176.5,177,105,177.46
2026-09-18T09:25:00.000+08:00,177,177,176.5,176.5,760,177.44
2026-09-18T09:26:00.000+08:00,176.5,176.5,176,176,632,177.41
2026-09-18T09:27:00.000+08:00,176,176.5,175.5,176,632,177.39
2026-09-18T09:28:00.000+08:00,175.5,176,175.5,175.5,203,177.38
2026-09-18T09:29:00.000+08:00,176,176.5,175.5,176,799,177.35
2026-09-18T09:30:00.000+08:00,176,176,175,176,1132,177.3
2026-09-18T09:31:00.000+08:00,175.5,176,175.5,175.5,364,177.28
2026-09-18T09:32:00.000+08:00,175.5,176,175,175.5,334,177.27
2026-09-18T09:33:00.000+08:00,175.5,176,175,175,415,177.25
2026-09-18T09:34:00.000+08:00,175,175.5,175,175,149,177.24
2026-09-18T09:35:00.000+08:00,175,175.5,175,175.5,180,177.23
2026-09-18T09:36:00.000+08:00,175.5,176,175,175.5,649,177.2
2026-09-18T09:37:00.000+08:00,176,176.5,175.5,176.5,920,177.18
2026-09-18T09:38:00.000+08:00,176.5,176.5,175.5,176,1008,177.15
2026-09-18T09:39:00.000+08:00,176,176,175.5,176,370,177.14
2026-09-18T09:40:00.000+08:00,176,176.5,175.5,176,279,177.14
2026-09-18T09:41:00.000+08:00,176.5,176.5,174,174.5,2828,177.01
2026-09-18T09:42:00.000+08:00,174.5,175,174,174.5,236,177
2026-09-18T09:43:00.000+08:00,174.5,175,174.5,174.5,180,176.99
2026-09-18T09:44:00.000+08:00,175,175,174.5,175,182,176.98
