date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-14,1326,台化,20260413,49.95,90396.267,49.90,-0.1001,30-50
2026-04-14,1711,永光,20260413,42.55,30112.829,45.30,6.4630,30-50
2026-04-14,1735,日勝化,20260413,30.25,6340.773,30.55,0.9917,30-50
2026-04-14,1802,台玻,20260413,63.40,122615.639,64.90,2.3659,50-70
2026-04-14,2402,毅嘉,20260413,67.40,39548.175,71.00,5.3412,70-100
2026-04-14,2426,鼎元,20260413,52.00,10051.479,55.60,6.9231,50-70
2026-04-14,2484,希華,20260413,34.90,19206.934,37.30,6.8768,30-50
2026-04-14,2485,兆赫,20260413,80.80,58788.039,86.90,7.5495,70-100
2026-04-14,3031,佰鴻,20260413,31.15,32357.157,31.20,0.1605,30-50
2026-04-14,3221,台嘉碩,20260413,39.70,13722,40.20,1.2594,30-50
2026-04-14,3339,泰谷,20260413,51.10,9174,54.20,6.0665,50-70
2026-04-14,3581,博磊,20260413,81.90,5125,90.00,9.8901,70-100
2026-04-14,3645,達邁,20260413,90.40,16639.163,97.00,7.3009,70-100
2026-04-14,3673,TPK-KY,20260413,55.00,14174.474,60.50,10.0000,50-70
2026-04-14,3714,富采,20260413,57.20,63010.751,62.90,9.9650,50-70
2026-04-14,4927,泰鼎-KY,20260413,48.20,22584.29,49.40,2.4896,30-50
2026-04-14,4949,有成精密,20260413,93.10,10107.291,94.40,1.3963,70-100
2026-04-14,4960,誠美材,20260413,25.30,30497.441,27.00,6.7194,<30
2026-04-14,5291,邑昇,20260413,77.90,5012,80.00,2.6958,70-100
2026-04-14,5328,華容,20260413,27.00,12273,28.50,5.5556,<30
2026-04-14,6173,信昌電,20260413,71.80,11491,72.60,1.1142,70-100
2026-04-14,6175,立敦,20260413,58.00,13186,59.10,1.8966,50-70
2026-04-14,6209,今國光,20260413,60.50,5178.202,63.80,5.4545,50-70
2026-04-14,6224,聚鼎,20260413,47.85,6917.94,52.10,8.8819,50-70
2026-04-14,8289,泰藝,20260413,41.50,6112,41.50,0.0000,30-50
