date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-13,1727,中華化,20260410,55.70,10538.129,57.00,2.3339,50-70
2026-04-13,2402,毅嘉,20260410,61.30,28796.377,61.80,0.8157,50-70
2026-04-13,2413,環科,20260410,53.60,7150.88,54.80,2.2388,50-70
2026-04-13,2426,鼎元,20260410,47.30,26363.134,50.60,6.9767,50-70
2026-04-13,3031,佰鴻,20260410,28.35,15401.996,28.35,0.0000,<30
2026-04-13,3645,達邁,20260410,82.20,14236.702,85.50,4.0146,70-100
2026-04-13,4949,有成精密,20260410,84.70,6908.806,88.50,4.4864,70-100
2026-04-13,4960,誠美材,20260410,23.00,23702.12,22.75,-1.0870,<30
2026-04-13,4989,榮科,20260410,80.70,49978.157,81.00,0.3717,70-100
2026-04-13,6127,九豪,20260410,42.75,13857,43.00,0.5848,30-50
2026-04-13,8240,華宏,20260410,63.40,7839,63.40,0.0000,50-70
2026-04-13,8438,昶昕,20260410,89.30,5383.092,93.30,4.4793,70-100
