date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-22,1563,巧新,20260618,67.70,6707.844,69.40,2.5111,50-70
2026-06-22,1708,東鹼,20260618,50.30,21194.533,53.80,6.9583,50-70
2026-06-22,1905,華紙,20260618,17.10,44217.266,18.80,9.9415,<30
2026-06-22,2061,風青,20260618,52.80,6580,55.70,5.4924,50-70
2026-06-22,2241,艾姆勒,20260618,50.60,8362.429,54.10,6.9170,50-70
2026-06-22,2305,全友,20260618,33.65,9123.312,37.00,9.9554,30-50
2026-06-22,2332,友訊,20260618,20.05,16857.466,20.80,3.7406,<30
2026-06-22,2342,茂矽,20260618,55.20,29235.308,57.10,3.4420,50-70
2026-06-22,2426,鼎元,20260618,81.80,39099.178,85.00,3.9120,70-100
2026-06-22,2483,百容,20260618,39.65,8963.992,42.50,7.1879,30-50
2026-06-22,3317,尼克森,20260618,88.30,11307,95.00,7.5878,70-100
2026-06-22,3481,群創,20260618,64.40,861089.224,69.40,7.7640,50-70
2026-06-22,3537,堡達,20260618,89.60,12231,90.30,0.7812,70-100
2026-06-22,5328,華容,20260618,56.50,42917,58.40,3.3628,50-70
2026-06-22,6155,鈞寶,20260618,98.50,22494.851,99.00,0.5076,70-100
2026-06-22,6432,今展科,20260618,86.90,6856,85.50,-1.6110,70-100
