date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-25,2312,金寶,20260522,33.10,134951.031,36.00,8.7613,30-50
2026-05-25,2340,台亞,20260522,38.65,10858.463,39.00,0.9056,30-50
2026-05-25,2356,英業達,20260522,59.50,122964.502,65.40,9.9160,50-70
2026-05-25,2409,友達,20260522,22.20,394425.774,24.35,9.6847,<30
2026-05-25,2426,鼎元,20260522,83.20,19053.495,83.20,0.0000,70-100
2026-05-25,2484,希華,20260522,49.30,34513.068,52.40,6.2880,50-70
2026-05-25,2489,瑞軒,20260522,51.40,29542.292,56.50,9.9222,50-70
2026-05-25,3032,偉訓,20260522,87.20,5603.321,91.30,4.7018,70-100
2026-05-25,3048,益登,20260522,74.50,21793.143,79.10,6.1745,70-100
2026-05-25,3221,台嘉碩,20260522,56.40,12319,61.80,9.5745,50-70
2026-05-25,3236,千如,20260522,53.00,5981,58.30,10.0000,50-70
2026-05-25,3481,群創,20260522,44.65,388361.57,49.10,9.9664,30-50
2026-05-25,3615,安可,20260522,47.55,15473,50.00,5.1525,50-70
2026-05-25,3714,富采,20260522,81.40,76568.242,85.10,4.5455,70-100
2026-05-25,4927,泰鼎-KY,20260522,56.30,27506.157,58.10,3.1972,50-70
2026-05-25,6116,彩晶,20260522,11.85,101107.069,13.00,9.7046,<30
2026-05-25,6120,達運,20260522,14.70,13984.511,15.00,2.0408,<30
2026-05-25,6168,宏齊,20260522,30.80,24535.872,31.65,2.7597,30-50
2026-05-25,6174,安碁,20260522,46.75,7999,49.50,5.8824,30-50
2026-05-25,6182,合晶,20260522,69.90,28912,75.90,8.5837,70-100
2026-05-25,6265,方土昶,20260522,48.10,16958,50.90,5.8212,50-70
2026-05-25,6695,芯鼎,20260522,56.60,7404.023,62.20,9.8940,50-70
2026-05-25,8182,加高,20260522,41.35,5540,45.45,9.9154,30-50
2026-05-25,8289,泰藝,20260522,66.80,9437,71.20,6.5868,70-100
