date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-21,1711,永光,20260420,52.70,9791.828,57.90,9.8672,50-70
2026-04-21,1721,三晃,20260420,22.55,6786.904,24.80,9.9778,<30
2026-04-21,2340,台亞,20260420,35.50,16774.797,39.05,10.0000,30-50
2026-04-21,2392,正崴,20260420,40.25,6110.811,40.85,1.4907,30-50
2026-04-21,2464,盟立,20260420,86.90,19558.958,88.00,1.2658,70-100
2026-04-21,2484,希華,20260420,46.60,27553.465,48.85,4.8283,30-50
2026-04-21,3024,憶聲,20260420,12.00,6566.548,13.10,9.1667,<30
2026-04-21,3149,正達,20260420,46.50,6506.651,47.80,2.7957,30-50
2026-04-21,3221,台嘉碩,20260420,48.80,15624,51.80,6.1475,50-70
2026-04-21,3437,榮創,20260420,29.90,8696.532,31.00,3.6789,30-50
2026-04-21,4714,永捷,20260420,16.70,6857,16.90,1.1976,<30
2026-04-21,4720,德淵,20260420,24.30,9322.363,25.65,5.5556,<30
2026-04-21,4939,亞電,20260420,45.25,29413,45.25,0.0000,30-50
2026-04-21,4960,誠美材,20260420,37.20,8985.293,40.45,8.7366,30-50
2026-04-21,5244,弘凱,20260420,50.80,7795.366,49.80,-1.9685,30-50
2026-04-21,5498,凱崴,20260420,75.60,24692,77.60,2.6455,70-100
2026-04-21,6141,柏承,20260420,34.30,10720.653,36.35,5.9767,30-50
2026-04-21,6163,華電網,20260420,74.10,23993,74.40,0.4049,70-100
2026-04-21,6182,合晶,20260420,39.35,43473,40.90,3.9390,30-50
2026-04-21,8074,鉅橡,20260420,78.30,24456,78.30,0.0000,70-100
2026-04-21,8182,加高,20260420,42.95,7590,43.00,0.1164,30-50
2026-04-21,8289,泰藝,20260420,54.60,11349,58.60,7.3260,50-70
2026-04-21,8383,千附,20260420,68.60,5136,72.20,5.2478,70-100
