date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-22,1721,三晃,20260421,24.80,6759.162,27.00,8.8710,<30
2026-04-22,1905,華紙,20260421,14.50,11121.352,14.50,0.0000,<30
2026-04-22,2312,金寶,20260421,27.15,66132.275,28.90,6.4457,<30
2026-04-22,2388,威盛,20260421,72.80,15279.17,77.00,5.7692,70-100
2026-04-22,2399,映泰,20260421,41.95,16909.196,45.00,7.2706,30-50
2026-04-22,2436,偉詮電,20260421,75.10,27574.769,77.10,2.6631,70-100
2026-04-22,3024,憶聲,20260421,13.20,6974.046,14.20,7.5758,<30
2026-04-22,3221,台嘉碩,20260421,53.60,19393,53.60,0.0000,50-70
2026-04-22,3709,鑫聯大投控,20260421,77.30,9854,79.90,3.3635,70-100
2026-04-22,4960,誠美材,20260421,40.90,18302.368,43.35,5.9902,30-50
2026-04-22,4973,廣穎,20260421,87.30,9719,91.20,4.4674,70-100
2026-04-22,5498,凱崴,20260421,83.10,50033,86.70,4.3321,70-100
2026-04-22,6153,嘉聯益,20260421,20.65,16327.665,21.60,4.6005,<30
2026-04-22,6182,合晶,20260421,43.25,74024,44.05,1.8497,30-50
2026-04-22,6205,詮欣,20260421,89.10,11873.824,90.40,1.4590,70-100
2026-04-22,8088,品安,20260421,55.10,6472,56.00,1.6334,50-70
2026-04-22,8150,南茂,20260421,74.10,55173.57,76.60,3.3738,70-100
