date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-30,1309,台達化,20260327,22.15,15569.893,24.35,9.9323,<30
2026-03-30,1528,恩德,20260327,25.45,32503.62,25.00,-1.7682,<30
2026-03-30,1785,光洋科,20260327,96.40,49526,96.80,0.4149,70-100
2026-03-30,1905,華紙,20260327,15.40,63599.467,16.00,3.8961,<30
2026-03-30,2484,希華,20260327,30.90,14208.542,30.80,-0.3236,30-50
2026-03-30,2489,瑞軒,20260327,35.05,58295.002,35.05,0.0000,30-50
2026-03-30,3062,建漢,20260327,27.95,24949.09,28.55,2.1467,<30
2026-03-30,3221,台嘉碩,20260327,36.05,17737,35.85,-0.5548,30-50
2026-03-30,4919,新唐,20260327,102.50,28648.372,100.00,-2.4390,70-100
2026-03-30,4949,有成精密,20260327,70.40,5637.872,69.80,-0.8523,50-70
2026-03-30,6821,聯寶,20260327,55.90,5913,56.50,1.0733,50-70
