date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-16,1711,永光,20260313,32.30,76690.964,35.40,9.5975,30-50
2026-03-16,1721,三晃,20260313,18.95,5044.969,20.45,7.9156,<30
2026-03-16,1727,中華化,20260313,60.80,23335.254,63.60,4.6053,50-70
2026-03-16,2489,瑞軒,20260313,41.35,8743.411,42.85,3.6276,30-50
2026-03-16,3437,榮創,20260313,19.40,5666.495,21.30,9.7938,<30
2026-03-16,3701,大眾控,20260313,62.70,11738.368,64.90,3.5088,50-70
2026-03-16,4743,合一,20260313,57.30,6875,57.50,0.3490,50-70
2026-03-16,4949,有成精密,20260313,68.40,8572.622,71.00,3.8012,70-100
2026-03-16,4956,光鋐,20260313,31.20,23444.796,33.35,6.8910,30-50
2026-03-16,4960,誠美材,20260313,23.25,19728.385,25.55,9.8925,<30
2026-03-16,4973,廣穎,20260313,67.20,20820,71.90,6.9940,70-100
2026-03-16,6167,久正,20260313,13.20,5228,14.30,8.3333,<30
2026-03-16,8215,明基材,20260313,22.55,6247.398,23.90,5.9867,<30
