datetime,open,high,low,close,volume,average
2026-09-09T09:00:00.000+08:00,42.55,42.55,41.1,41.15,9499,42.5
2026-09-09T09:02:00.000+08:00,41.5,41.5,41.2,41.35,892,42.42
2026-09-09T09:03:00.000+08:00,41.45,42.35,40.05,41,2488,42.16
2026-09-09T09:04:00.000+08:00,41,41.6,40.55,40.8,1607,42.04
2026-09-09T09:05:00.000+08:00,40.8,40.85,40.45,40.5,1102,41.94
2026-09-09T09:06:00.000+08:00,40.45,40.55,40.25,40.5,700,41.88
2026-09-09T09:07:00.000+08:00,40.5,40.55,40.35,40.45,661,41.82
2026-09-09T09:08:00.000+08:00,40.45,40.5,40,40.05,959,41.74
2026-09-09T09:09:00.000+08:00,40.05,40.3,39.7,39.8,1715,41.59
2026-09-09T09:10:00.000+08:00,39.7,39.95,39.4,39.8,1015,41.49
2026-09-09T09:11:00.000+08:00,39.8,39.9,39.6,39.85,930,41.41
2026-09-09T09:12:00.000+08:00,39.8,40.4,39.75,40.35,706,41.37
2026-09-09T09:13:00.000+08:00,40.35,40.35,40,40.05,825,41.33
2026-09-09T09:14:00.000+08:00,40.05,40.25,40,40.2,350,41.31
2026-09-09T09:15:00.000+08:00,40.2,40.35,40.15,40.3,417,41.29
2026-09-09T09:16:00.000+08:00,40.3,40.4,40.25,40.4,247,41.28
2026-09-09T09:17:00.000+08:00,40.4,40.4,40.2,40.35,559,41.26
2026-09-09T09:18:00.000+08:00,40.35,40.6,40.3,40.5,481,41.24
2026-09-09T09:19:00.000+08:00,40.6,40.85,40.55,40.8,762,41.23
2026-09-09T09:20:00.000+08:00,40.8,40.8,40.6,40.8,464,41.22
2026-09-09T09:21:00.000+08:00,40.8,40.85,40.55,40.65,712,41.21
2026-09-09T09:22:00.000+08:00,40.65,41.5,40.5,41.45,1164,41.19
2026-09-09T09:23:00.000+08:00,41.5,41.6,41.1,41.5,855,41.2
2026-09-09T09:24:00.000+08:00,41.45,41.5,41.25,41.35,754,41.21
2026-09-09T09:25:00.000+08:00,41.4,41.45,41,41,285,41.21
2026-09-09T09:26:00.000+08:00,41,41.3,40.9,41.2,357,41.2
2026-09-09T09:27:00.000+08:00,41.2,41.2,40.9,40.9,202,41.2
2026-09-09T09:28:00.000+08:00,40.9,41,40.9,41,155,41.2
2026-09-09T09:29:00.000+08:00,41,41,40.7,40.7,365,41.2
2026-09-09T09:30:00.000+08:00,40.75,40.75,40.5,40.6,423,41.19
2026-09-09T09:31:00.000+08:00,40.6,40.65,40.55,40.65,151,41.19
2026-09-09T09:32:00.000+08:00,40.65,40.95,40.5,40.95,372,41.18
2026-09-09T09:33:00.000+08:00,41,41.05,40.85,40.85,255,41.18
2026-09-09T09:34:00.000+08:00,40.9,41.2,40.8,41.1,430,41.18
2026-09-09T09:35:00.000+08:00,41.05,41.1,41,41.05,96,41.18
2026-09-09T09:36:00.000+08:00,41,41.35,40.95,41.3,558,41.18
2026-09-09T09:37:00.000+08:00,41.3,41.4,41.05,41.35,366,41.18
2026-09-09T09:38:00.000+08:00,41.4,42,41.4,41.9,1244,41.2
2026-09-09T09:39:00.000+08:00,41.9,41.9,41.6,41.6,287,41.2
2026-09-09T09:40:00.000+08:00,41.65,41.85,41.6,41.65,560,41.21
2026-09-09T09:41:00.000+08:00,41.65,41.85,41.65,41.8,303,41.22
2026-09-09T09:42:00.000+08:00,41.85,42.55,41.85,42.4,3456,41.32
2026-09-09T09:43:00.000+08:00,42.35,42.55,42.35,42.4,1034,41.35
2026-09-09T09:44:00.000+08:00,42.35,42.45,42,42.35,532,41.36
2026-09-09T09:45:00.000+08:00,42.4,42.5,42.3,42.3,322,41.37
2026-09-09T09:46:00.000+08:00,42.35,42.4,42.25,42.3,223,41.37
2026-09-09T09:47:00.000+08:00,42.3,42.35,42.2,42.3,359,41.38
2026-09-09T09:48:00.000+08:00,42.3,42.35,42.2,42.35,171,41.38
2026-09-09T09:49:00.000+08:00,42.35,42.45,42.35,42.45,134,41.39
2026-09-09T09:50:00.000+08:00,42.45,42.5,42.4,42.5,284,41.39
2026-09-09T09:51:00.000+08:00,42.5,42.5,42.45,42.45,75,41.4
2026-09-09T09:52:00.000+08:00,42.45,42.55,42.45,42.55,1121,41.42
2026-09-09T09:53:00.000+08:00,42.55,42.55,42.45,42.5,525,41.44
2026-09-09T09:54:00.000+08:00,42.55,42.55,42.45,42.55,2666,41.5
2026-09-09T09:55:00.000+08:00,42.55,42.55,42.55,42.55,87,41.5
2026-09-09T09:56:00.000+08:00,42.55,42.55,42.55,42.55,30,41.5
2026-09-09T09:57:00.000+08:00,42.55,42.55,42.55,42.55,76,41.5
2026-09-09T09:58:00.000+08:00,42.55,42.55,42.55,42.55,69,41.51
2026-09-09T09:59:00.000+08:00,42.55,42.55,42.55,42.55,78,41.51
2026-09-09T10:00:00.000+08:00,42.55,42.55,42.55,42.55,39,41.51
2026-09-09T10:01:00.000+08:00,42.55,42.55,42.55,42.55,78,41.51
2026-09-09T10:02:00.000+08:00,42.55,42.55,42.55,42.55,9,41.51
2026-09-09T10:03:00.000+08:00,42.55,42.55,42.55,42.55,31,41.51
2026-09-09T10:04:00.000+08:00,42.55,42.55,42.55,42.55,66,41.51
2026-09-09T10:05:00.000+08:00,42.55,42.55,42.55,42.55,37,41.51
2026-09-09T10:06:00.000+08:00,42.55,42.55,42.55,42.55,42,41.51
2026-09-09T10:07:00.000+08:00,42.55,42.55,42.55,42.55,8,41.51
2026-09-09T10:08:00.000+08:00,42.55,42.55,42.55,42.55,60,41.52
2026-09-09T10:09:00.000+08:00,42.55,42.55,42.55,42.55,11,41.52
2026-09-09T10:10:00.000+08:00,42.55,42.55,42.55,42.55,4,41.52
2026-09-09T10:11:00.000+08:00,42.55,42.55,42.55,42.55,24,41.52
2026-09-09T10:12:00.000+08:00,42.55,42.55,42.55,42.55,24,41.52
2026-09-09T10:13:00.000+08:00,42.55,42.55,42.55,42.55,16,41.52
2026-09-09T10:14:00.000+08:00,42.55,42.55,42.55,42.55,16,41.52
2026-09-09T10:15:00.000+08:00,42.55,42.55,42.55,42.55,6,41.52
2026-09-09T10:16:00.000+08:00,42.55,42.55,42.55,42.55,11,41.52
2026-09-09T10:17:00.000+08:00,42.55,42.55,42.55,42.55,6,41.52
2026-09-09T10:18:00.000+08:00,42.55,42.55,42.55,42.55,22,41.52
2026-09-09T10:19:00.000+08:00,42.55,42.55,42.55,42.55,10,41.52
2026-09-09T10:20:00.000+08:00,42.55,42.55,42.55,42.55,9,41.52
2026-09-09T10:21:00.000+08:00,42.55,42.55,42.55,42.55,3,41.52
2026-09-09T10:22:00.000+08:00,42.55,42.55,42.55,42.55,26,41.52
2026-09-09T10:23:00.000+08:00,42.55,42.55,42.55,42.55,28,41.52
2026-09-09T10:24:00.000+08:00,42.55,42.55,42.55,42.55,16,41.52
2026-09-09T10:25:00.000+08:00,42.55,42.55,42.55,42.55,30,41.52
2026-09-09T10:26:00.000+08:00,42.55,42.55,42.55,42.55,7,41.52
2026-09-09T10:27:00.000+08:00,42.55,42.55,42.55,42.55,14,41.52
2026-09-09T10:28:00.000+08:00,42.55,42.55,42.55,42.55,3,41.52
2026-09-09T10:29:00.000+08:00,42.55,42.55,42.55,42.55,20,41.52
2026-09-09T10:30:00.000+08:00,42.55,42.55,42.55,42.55,1,41.52
2026-09-09T10:31:00.000+08:00,42.55,42.55,42.55,42.55,9,41.52
2026-09-09T10:32:00.000+08:00,42.55,42.55,42.55,42.55,7,41.52
2026-09-09T10:33:00.000+08:00,42.55,42.55,42.55,42.55,3,41.52
2026-09-09T10:35:00.000+08:00,42.55,42.55,42.55,42.55,8,41.52
2026-09-09T10:36:00.000+08:00,42.55,42.55,42.55,42.55,3,41.52
2026-09-09T10:37:00.000+08:00,42.55,42.55,42.55,42.55,5,41.52
2026-09-09T10:38:00.000+08:00,42.55,42.55,42.55,42.55,9,41.52
2026-09-09T10:39:00.000+08:00,42.55,42.55,42.55,42.55,9,41.52
2026-09-09T10:40:00.000+08:00,42.55,42.55,42.55,42.55,6,41.52
2026-09-09T10:41:00.000+08:00,42.55,42.55,42.55,42.55,10,41.52
2026-09-09T10:42:00.000+08:00,42.55,42.55,42.55,42.55,9,41.52
2026-09-09T10:43:00.000+08:00,42.55,42.55,42.55,42.55,6,41.52
2026-09-09T10:44:00.000+08:00,42.55,42.55,42.55,42.55,3,41.52
2026-09-09T10:45:00.000+08:00,42.55,42.55,42.55,42.55,4,41.52
2026-09-09T10:46:00.000+08:00,42.55,42.55,42.55,42.55,17,41.52
2026-09-09T10:47:00.000+08:00,42.55,42.55,42.55,42.55,8,41.52
2026-09-09T10:48:00.000+08:00,42.55,42.55,42.55,42.55,18,41.53
2026-09-09T10:49:00.000+08:00,42.55,42.55,42.55,42.55,6,41.53
2026-09-09T10:51:00.000+08:00,42.55,42.55,42.55,42.55,11,41.53
2026-09-09T10:52:00.000+08:00,42.55,42.55,42.55,42.55,4,41.53
2026-09-09T10:53:00.000+08:00,42.55,42.55,42.55,42.55,8,41.53
2026-09-09T10:54:00.000+08:00,42.55,42.55,42.55,42.55,9,41.53
2026-09-09T10:55:00.000+08:00,42.55,42.55,42.55,42.55,6,41.53
