date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-22,1727,中華化,20260521,93.00,23469.35,94.00,1.0753,70-100
2026-05-22,2061,風青,20260521,24.50,7518,24.70,0.8163,<30
2026-05-22,2324,仁寶,20260521,30.35,113948.11,30.95,1.9769,30-50
2026-05-22,2355,敬鵬,20260521,65.00,50817.733,64.80,-0.3077,50-70
2026-05-22,2401,凌陽,20260521,29.55,47782.529,30.45,3.0457,30-50
2026-05-22,2489,瑞軒,20260521,46.80,97194.722,50.70,8.3333,50-70
2026-05-22,2515,中工,20260521,13.85,20276.952,13.95,0.7220,<30
2026-05-22,3031,佰鴻,20260521,33.60,15829.043,34.75,3.4226,30-50
2026-05-22,3236,千如,20260521,48.25,18231,52.60,9.0155,50-70
2026-05-22,3441,聯一光,20260521,52.90,10888,52.50,-0.7561,50-70
2026-05-22,3481,群創,20260521,40.60,524601.29,42.45,4.5567,30-50
2026-05-22,3490,單井,20260521,40.70,6974,42.60,4.6683,30-50
2026-05-22,3707,漢磊,20260521,80.00,18148,81.00,1.2500,70-100
2026-05-22,4916,事欣科,20260521,98.80,46915.796,100.00,1.2146,70-100
2026-05-22,4960,誠美材,20260521,36.45,14574.837,37.00,1.5089,30-50
2026-05-22,5328,華容,20260521,33.95,33315,35.30,3.9764,30-50
2026-05-22,6116,彩晶,20260521,10.80,86611.143,11.10,2.7778,<30
2026-05-22,6182,合晶,20260521,63.60,31084,65.50,2.9874,50-70
2026-05-22,6207,雷科,20260521,88.70,18661,90.00,1.4656,70-100
2026-05-22,6209,今國光,20260521,86.70,52264.877,89.00,2.6528,70-100
2026-05-22,6237,驊訊,20260521,53.40,7113,54.20,1.4981,50-70
2026-05-22,6456,GIS-KY,20260521,69.90,10396.943,70.80,1.2876,70-100
2026-05-22,6742,澤米,20260521,61.70,10790.909,61.00,-1.1345,50-70
2026-05-22,8289,泰藝,20260521,60.80,10326,61.30,0.8224,50-70
