date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-05,1611,中電,20260604,15.00,11258.523,15.00,0.0000,<30
2026-06-05,1708,東鹼,20260604,47.65,33865.625,47.00,-1.3641,30-50
2026-06-05,1714,和桐,20260604,12.10,39115.552,12.10,0.0000,<30
2026-06-05,1718,中纖,20260604,9.68,33368.748,9.89,2.1694,<30
2026-06-05,1904,正隆,20260604,22.30,27597.138,21.90,-1.7937,<30
2026-06-05,1905,華紙,20260604,14.00,41543.307,13.40,-4.2857,<30
2026-06-05,2457,飛宏,20260604,32.05,7740.982,31.25,-2.4961,30-50
2026-06-05,3015,全漢,20260604,62.70,11744.567,65.00,3.6683,50-70
2026-06-05,3027,盛達,20260604,24.25,7149.27,24.20,-0.2062,<30
2026-06-05,3093,港建*,20260604,61.70,6136,61.50,-0.3241,50-70
2026-06-05,3312,弘憶股,20260604,73.20,12490.398,72.10,-1.5027,70-100
2026-06-05,3550,聯穎,20260604,23.95,10932.785,24.10,0.6263,<30
2026-06-05,4534,慶騰,20260604,31.65,5220,34.20,8.0569,30-50
2026-06-05,4720,德淵,20260604,29.70,9847.045,29.10,-2.0202,<30
2026-06-05,6282,康舒,20260604,70.80,123061.862,68.70,-2.9661,50-70
2026-06-05,6548,長科*,20260604,98.10,11805,96.90,-1.2232,70-100
2026-06-05,8936,國統,20260604,60.10,21385,59.50,-0.9983,50-70
2026-06-05,9934,成霖,20260604,11.25,10289.031,11.25,0.0000,<30
