date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-02,1471,首利,20260226,13.60,6164.904,13.35,-1.8382,<30
2026-03-02,1717,長興,20260226,69.00,113227.544,67.20,-2.6087,50-70
2026-03-02,2338,光罩,20260226,49.20,7171.194,50.20,2.0325,50-70
2026-03-02,2367,燿華,20260226,64.50,151157.271,61.00,-5.4264,50-70
2026-03-02,2406,國碩,20260226,33.05,62313.076,32.80,-0.7564,30-50
2026-03-02,2489,瑞軒,20260226,39.60,57331.628,41.05,3.6616,30-50
2026-03-02,3049,精金,20260226,10.40,16556.86,10.30,-0.9615,<30
2026-03-02,3576,聯合再生,20260226,22.10,156546.917,21.50,-2.7149,<30
2026-03-02,3707,漢磊,20260226,61.20,9307,57.50,-6.0458,50-70
2026-03-02,6443,元晶,20260226,45.10,105731.328,44.80,-0.6652,30-50
2026-03-02,6456,GIS-KY,20260226,47.75,15634.177,46.10,-3.4555,30-50
2026-03-02,8039,台虹,20260226,97.00,22401.804,95.50,-1.5464,70-100
2026-03-02,8150,南茂,20260226,71.50,121062.839,69.50,-2.7972,50-70
2026-03-02,8438,昶昕,20260226,69.40,7421.34,68.50,-1.2968,50-70
