date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-19,2355,敬鵬,20260518,57.70,32456.209,61.30,6.2392,50-70
2026-05-19,2478,大毅,20260518,91.80,11855.627,89.00,-3.0501,70-100
2026-05-19,2484,希華,20260518,41.00,15616.165,41.50,1.2195,30-50
2026-05-19,3221,台嘉碩,20260518,44.60,7385,44.75,0.3363,30-50
2026-05-19,3615,安可,20260518,40.95,15251,42.85,4.6398,30-50
2026-05-19,3624,光頡,20260518,83.80,24847,83.40,-0.4773,70-100
2026-05-19,3663,鑫科,20260518,75.90,5500,76.30,0.5270,70-100
2026-05-19,4562,穎漢,20260518,42.95,8310.151,43.70,1.7462,30-50
2026-05-19,4916,事欣科,20260518,74.40,8465.884,81.80,9.9462,70-100
2026-05-19,6207,雷科,20260518,84.90,39322,84.80,-0.1178,70-100
