date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-01-12,1810,和成,20260109,20.35,8308.828,20.00,-1.7199,<30
2026-01-12,3543,州巧,20260109,46.75,7695.221,47.15,0.8556,30-50
2026-01-12,4541,晟田,20260109,45.65,5980,46.20,1.2048,30-50
2026-01-12,4743,合一,20260109,69.30,12687,70.00,1.0101,70-100
2026-01-12,5521,工信,20260109,24.25,26754.805,24.25,0.0000,<30
2026-01-12,6163,華電網,20260109,59.70,19141,62.70,5.0251,50-70
2026-01-12,6603,富強鑫,20260109,33.45,19689,33.80,1.0463,30-50
2026-01-12,8042,金山電,20260109,63.80,14623,64.50,1.0972,50-70
2026-01-12,8043,蜜望實,20260109,87.40,19157,90.50,3.5469,70-100
2026-01-12,8074,鉅橡,20260109,56.30,36926,57.00,1.2433,50-70
2026-01-12,8150,南茂,20260109,58.30,77206.852,62.00,6.3465,50-70
2026-01-12,8422,可寧衛*,20260109,39.05,265412.712,42.85,9.7311,30-50
