date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-10,1714,和桐,20260609,13.90,14826.814,14.25,2.5180,<30
2026-06-10,2426,鼎元,20260609,68.20,13213.577,67.20,-1.4663,50-70
2026-06-10,2457,飛宏,20260609,31.05,12422.049,30.05,-3.2206,30-50
2026-06-10,2484,希華,20260609,60.80,60913.824,60.60,-0.3289,50-70
2026-06-10,3022,威強電,20260609,86.90,10943.28,86.90,0.0000,70-100
2026-06-10,3221,台嘉碩,20260609,63.90,28372,63.40,-0.7825,50-70
2026-06-10,3290,東浦,20260609,54.00,5099,54.10,0.1852,50-70
2026-06-10,3550,聯穎,20260609,25.90,11675.585,28.20,8.8803,<30
2026-06-10,3576,聯合再生,20260609,17.25,13017.43,17.30,0.2899,<30
2026-06-10,4534,慶騰,20260609,35.00,5107,34.95,-0.1429,30-50
2026-06-10,5328,華容,20260609,42.75,43944,42.15,-1.4035,30-50
2026-06-10,6127,九豪,20260609,83.80,80321,83.20,-0.7160,70-100
2026-06-10,6174,安碁,20260609,48.95,5496,48.80,-0.3064,30-50
2026-06-10,6209,今國光,20260609,88.00,22080.043,88.00,0.0000,70-100
2026-06-10,6244,茂迪,20260609,28.40,7272,28.10,-1.0563,<30
2026-06-10,8105,凌巨,20260609,21.65,37275.53,20.80,-3.9261,<30
2026-06-10,8131,福懋科,20260609,70.10,5205.807,68.00,-2.9957,50-70
2026-06-10,8150,南茂,20260609,95.90,59758.112,92.80,-3.2325,70-100
2026-06-10,8163,達方,20260609,42.90,7325.173,42.95,0.1166,30-50
2026-06-10,8182,加高,20260609,50.80,7892,51.80,1.9685,50-70
2026-06-10,8422,可寧衛*,20260609,29.60,23215.533,31.50,6.4189,30-50
2026-06-10,8926,台汽電,20260609,73.50,19260.676,73.50,0.0000,70-100
2026-06-10,9910,豐泰,20260609,86.30,9599.573,86.30,0.0000,70-100
