date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-05,1504,東元,20260504,68.60,20779.655,70.30,2.4781,70-100
2026-05-05,2329,華泰,20260504,60.30,25467.443,60.40,0.1658,50-70
2026-05-05,2417,圓剛,20260504,51.80,7068.315,56.00,8.1081,50-70
2026-05-05,2426,鼎元,20260504,63.00,25246.011,69.30,10.0000,50-70
2026-05-05,2441,超豐,20260504,92.40,17911.318,94.00,1.7316,70-100
2026-05-05,2465,麗臺,20260504,81.40,6841.042,81.40,0.0000,70-100
2026-05-05,2485,兆赫,20260504,64.50,23947.369,65.80,2.0155,50-70
2026-05-05,3049,精金,20260504,13.40,8081.115,13.95,4.1045,<30
2026-05-05,3498,陽程,20260504,96.40,7659,98.50,2.1784,70-100
2026-05-05,4510,高鋒,20260504,51.70,8327,51.00,-1.3540,50-70
2026-05-05,6182,合晶,20260504,44.10,58401,44.20,0.2268,30-50
2026-05-05,6412,群電,20260504,89.10,9097.397,87.90,-1.3468,70-100
2026-05-05,8074,鉅橡,20260504,88.30,10861,91.30,3.3975,70-100
2026-05-05,8131,福懋科,20260504,66.80,13899.921,66.80,0.0000,50-70
