date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-12,1802,台玻,20260311,57.20,12798.705,56.40,-1.3986,50-70
2026-03-12,2305,全友,20260311,14.60,5586.026,14.75,1.0274,<30
2026-03-12,2329,華泰,20260311,54.70,12445.182,53.90,-1.4625,50-70
2026-03-12,2399,映泰,20260311,24.35,7692.535,23.90,-1.8480,<30
2026-03-12,2426,鼎元,20260311,28.10,13035.503,30.00,6.7616,30-50
2026-03-12,2481,強茂,20260311,91.80,17795.008,91.80,0.0000,70-100
2026-03-12,2485,兆赫,20260311,55.30,81000.157,57.50,3.9783,50-70
2026-03-12,3481,群創,20260311,30.30,1134573.679,31.00,2.3102,30-50
2026-03-12,3576,聯合再生,20260311,21.75,19187.979,23.00,5.7471,<30
2026-03-12,3701,大眾控,20260311,59.10,9504.529,57.80,-2.1997,50-70
2026-03-12,4949,有成精密,20260311,56.60,7773.453,59.90,5.8304,50-70
2026-03-12,4960,誠美材,20260311,19.25,34165,20.75,7.7922,<30
2026-03-12,4989,榮科,20260311,70.70,36656.528,70.90,0.2829,70-100
2026-03-12,5452,佶優,20260311,34.30,5697,34.20,-0.2915,30-50
2026-03-12,6190,萬泰科,20260311,51.20,6545,51.20,0.0000,50-70
2026-03-12,6443,元晶,20260311,52.30,147006.346,53.20,1.7208,50-70
2026-03-12,6456,GIS-KY,20260311,63.20,8756.879,63.00,-0.3165,50-70
2026-03-12,8112,至上,20260311,85.40,67145.411,86.40,1.1710,70-100
