date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-18,1711,永光,20260317,39.05,72233.711,42.40,8.5787,30-50
2026-03-18,1785,光洋科,20260317,90.60,12192,99.60,9.9338,70-100
2026-03-18,2406,國碩,20260317,38.25,69418.229,38.95,1.8301,30-50
2026-03-18,2413,環科,20260317,55.80,5312.46,60.80,8.9606,50-70
2026-03-18,2485,兆赫,20260317,75.00,80602.092,79.70,6.2667,70-100
2026-03-18,3028,增你強,20260317,56.60,7510.94,57.60,1.7668,50-70
2026-03-18,3049,精金,20260317,13.60,18268.262,14.55,6.9853,<30
2026-03-18,3508,位速,20260317,43.30,6376,46.90,8.3141,30-50
2026-03-18,3702,大聯大,20260317,90.00,38712.882,91.80,2.0000,70-100
2026-03-18,4906,正文,20260317,31.60,19978.483,33.20,5.0633,30-50
2026-03-18,4927,泰鼎-KY,20260317,49.55,17801.575,53.50,7.9717,50-70
2026-03-18,5351,鈺創,20260317,77.10,65242,83.30,8.0415,70-100
2026-03-18,6127,九豪,20260317,40.00,9559,43.25,8.1250,30-50
2026-03-18,6133,金橋,20260317,26.05,5073.733,27.25,4.6065,<30
2026-03-18,6147,頎邦,20260317,65.40,37719,69.80,6.7278,50-70
2026-03-18,6167,久正,20260317,15.95,6153,17.00,6.5831,<30
2026-03-18,6282,康舒,20260317,50.30,26185.018,55.00,9.3439,50-70
2026-03-18,6509,聚和,20260317,45.75,19725,44.65,-2.4044,30-50
2026-03-18,6550,北極星藥業-KY,20260317,23.85,10805.115,23.00,-3.5639,<30
2026-03-18,6770,力積電,20260317,71.70,393355.372,76.00,5.9972,70-100
2026-03-18,8110,華東,20260317,60.90,19773.369,64.30,5.5829,50-70
2026-03-18,8215,明基材,20260317,24.40,5278.3,25.30,3.6885,<30
2026-03-18,8240,華宏,20260317,54.20,6143,58.10,7.1956,50-70
