datetime,open,high,low,close,volume,average
2026-09-07T09:00:00.000+08:00,95.1,97,93.8,96.2,1185,95.26
2026-09-07T09:01:00.000+08:00,96.4,97.9,96,97.3,609,95.9
2026-09-07T09:02:00.000+08:00,97.3,97.9,96.5,96.7,266,96.09
2026-09-07T09:03:00.000+08:00,96.7,97,96.1,96.3,119,96.11
2026-09-07T09:04:00.000+08:00,96.2,97.3,96.1,97,227,96.19
2026-09-07T09:05:00.000+08:00,97.1,98.3,96.9,97.6,513,96.46
2026-09-07T09:06:00.000+08:00,97.6,98.7,96.8,97,451,96.64
2026-09-07T09:07:00.000+08:00,96.9,99.2,96.4,98.8,734,96.89
2026-09-07T09:08:00.000+08:00,98.8,99.7,98.2,98.5,594,97.17
2026-09-07T09:09:00.000+08:00,98.5,98.9,97.8,98.1,225,97.23
2026-09-07T09:10:00.000+08:00,98.1,98.2,97.5,97.5,162,97.24
2026-09-07T09:11:00.000+08:00,97.4,99.1,97.1,98.9,281,97.3
2026-09-07T09:12:00.000+08:00,99,99,98.2,98.8,142,97.33
2026-09-07T09:13:00.000+08:00,98.8,98.8,98.3,98.6,97,97.36
2026-09-07T09:14:00.000+08:00,98.6,98.6,98,98.2,116,97.37
2026-09-07T09:15:00.000+08:00,98.4,98.4,97.9,98.1,99,97.39
2026-09-07T09:16:00.000+08:00,98.1,99.3,98,99.2,357,97.48
2026-09-07T09:17:00.000+08:00,99.3,99.7,98.6,99,348,97.57
2026-09-07T09:18:00.000+08:00,98.8,98.8,98.5,98.5,85,97.59
2026-09-07T09:19:00.000+08:00,98.6,101.5,98.6,101,643,97.81
2026-09-07T09:20:00.000+08:00,100.5,101.5,99.3,99.5,506,97.96
2026-09-07T09:21:00.000+08:00,99.3,99.6,98.8,98.8,205,97.99
2026-09-07T09:22:00.000+08:00,98.9,99.4,98.7,99.3,84,98
2026-09-07T09:23:00.000+08:00,99.3,99.5,98.9,99.4,152,98.02
2026-09-07T09:24:00.000+08:00,99.3,99.7,99.3,99.5,118,98.04
2026-09-07T09:25:00.000+08:00,99.6,99.9,99.6,99.9,117,98.06
2026-09-07T09:26:00.000+08:00,100,102,100,101.5,857,98.35
2026-09-07T09:27:00.000+08:00,101,101.5,100.5,100.5,134,98.39
2026-09-07T09:28:00.000+08:00,100.5,101,100,101,108,98.42
2026-09-07T09:29:00.000+08:00,101.5,101.5,100.5,101,56,98.43
2026-09-07T09:30:00.000+08:00,101,101,100,100.5,118,98.46
2026-09-07T09:31:00.000+08:00,100.5,101,100.5,100.5,83,98.47
2026-09-07T09:32:00.000+08:00,100.5,100.5,100.5,100.5,47,98.48
2026-09-07T09:33:00.000+08:00,100.5,101,100.5,101,15,98.49
2026-09-07T09:34:00.000+08:00,101,101,100.5,100.5,95,98.51
2026-09-07T09:35:00.000+08:00,100.5,101,100.5,100.5,40,98.52
2026-09-07T09:36:00.000+08:00,100.5,101,100.5,101,18,98.52
2026-09-07T09:37:00.000+08:00,101,101,100.5,100.5,10,98.52
2026-09-07T09:38:00.000+08:00,101,101,100.5,101,13,98.52
2026-09-07T09:39:00.000+08:00,100.5,100.5,100.5,100.5,20,98.53
2026-09-07T09:40:00.000+08:00,100.5,101,100.5,100.5,52,98.54
2026-09-07T09:41:00.000+08:00,100.5,101,100.5,101,50,98.55
2026-09-07T09:42:00.000+08:00,100.5,100.5,100.5,100.5,6,98.55
2026-09-07T09:43:00.000+08:00,100.5,100.5,100,100,56,98.56
2026-09-07T09:44:00.000+08:00,100,100.5,100,100,42,98.57
2026-09-07T09:45:00.000+08:00,100,100.5,100,100.5,28,98.57
2026-09-07T09:46:00.000+08:00,100,100,100,100,143,98.59
2026-09-07T09:47:00.000+08:00,100,100.5,99.9,100,90,98.6
2026-09-07T09:48:00.000+08:00,100,100,99.5,99.5,140,98.62
2026-09-07T09:49:00.000+08:00,99.6,99.8,99.3,99.3,79,98.63
2026-09-07T09:50:00.000+08:00,99.4,99.6,99.4,99.5,38,98.63
2026-09-07T09:51:00.000+08:00,99.6,99.8,99.6,99.6,87,98.64
2026-09-07T09:52:00.000+08:00,99.6,99.7,99.4,99.7,46,98.64
2026-09-07T09:53:00.000+08:00,99.8,99.8,99.7,99.7,13,98.64
2026-09-07T09:54:00.000+08:00,99.7,99.7,99.1,99.1,105,98.65
2026-09-07T09:55:00.000+08:00,99.2,99.2,98.7,99,169,98.66
2026-09-07T09:56:00.000+08:00,99,99,98.9,99,33,98.66
2026-09-07T09:57:00.000+08:00,99,99.2,99,99.1,28,98.66
2026-09-07T09:58:00.000+08:00,99.3,99.3,99,99,55,98.66
2026-09-07T09:59:00.000+08:00,99,99,98.1,98.1,146,98.66
2026-09-07T10:00:00.000+08:00,98.2,98.3,97.7,97.7,159,98.65
2026-09-07T10:01:00.000+08:00,97.8,98,97.8,98,85,98.64
2026-09-07T10:02:00.000+08:00,98,98,97.8,98,34,98.64
2026-09-07T10:03:00.000+08:00,98,98.1,98,98,33,98.64
2026-09-07T10:04:00.000+08:00,98,98.1,98,98.1,13,98.64
2026-09-07T10:05:00.000+08:00,98.1,98.1,97.8,97.9,73,98.64
2026-09-07T10:06:00.000+08:00,97.9,97.9,97.1,97.4,151,98.62
2026-09-07T10:07:00.000+08:00,97.7,98.2,97.4,98,72,98.62
2026-09-07T10:08:00.000+08:00,98,99.3,97.8,99,181,98.62
2026-09-07T10:09:00.000+08:00,99,99,98.5,98.9,74,98.62
2026-09-07T10:10:00.000+08:00,99,99.1,98.8,98.9,82,98.62
2026-09-07T10:11:00.000+08:00,98.8,98.9,98.7,98.9,32,98.62
2026-09-07T10:12:00.000+08:00,98.8,98.8,98.4,98.4,35,98.62
2026-09-07T10:13:00.000+08:00,98.6,98.8,98.5,98.6,15,98.62
2026-09-07T10:14:00.000+08:00,98.5,98.8,98.5,98.5,30,98.62
2026-09-07T10:15:00.000+08:00,98.5,98.6,98.3,98.6,36,98.62
2026-09-07T10:16:00.000+08:00,98.6,99.5,98.6,99.4,78,98.62
2026-09-07T10:17:00.000+08:00,99.4,99.4,98.9,99,54,98.63
2026-09-07T10:18:00.000+08:00,99,99.4,98.9,99.4,31,98.63
2026-09-07T10:19:00.000+08:00,99.3,99.4,98.9,99,87,98.63
2026-09-07T10:20:00.000+08:00,98.9,99.6,98.8,99.6,71,98.63
2026-09-07T10:21:00.000+08:00,99.5,99.6,99.3,99.5,90,98.64
2026-09-07T10:22:00.000+08:00,99.5,99.5,99.1,99.1,50,98.64
2026-09-07T10:23:00.000+08:00,99.1,99.1,98.7,98.7,51,98.64
2026-09-07T10:24:00.000+08:00,98.7,98.8,98.7,98.8,15,98.64
2026-09-07T10:25:00.000+08:00,98.8,99,98.8,99,13,98.64
2026-09-07T10:26:00.000+08:00,99.1,99.6,99.1,99.6,66,98.65
2026-09-07T10:27:00.000+08:00,99.6,99.6,99.4,99.5,68,98.65
2026-09-07T10:28:00.000+08:00,99.7,99.9,99.7,99.7,116,98.66
2026-09-07T10:29:00.000+08:00,99.6,99.9,99.6,99.8,50,98.67
2026-09-07T10:30:00.000+08:00,99.8,100.5,99.8,100.5,178,98.69
2026-09-07T10:31:00.000+08:00,100,100.5,99.7,99.9,189,98.7
2026-09-07T10:32:00.000+08:00,99.9,100.5,99.9,100.5,58,98.71
2026-09-07T10:33:00.000+08:00,100.5,100.5,100,100.5,21,98.71
