date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-07,1595,川寶,20260506,93.10,5711,89.50,-3.8668,70-100
2026-05-07,1809,中釉,20260506,34.15,19148.538,37.30,9.2240,30-50
2026-05-07,2303,聯電,20260506,91.40,256466.477,97.40,6.5646,70-100
2026-05-07,2354,鴻準,20260506,64.30,83280.91,64.80,0.7776,50-70
2026-05-07,2426,鼎元,20260506,76.20,58846.977,74.80,-1.8373,70-100
2026-05-07,3028,增你強,20260506,76.50,6698.508,81.10,6.0131,70-100
2026-05-07,3033,威健,20260506,42.40,51739.018,45.00,6.1321,30-50
2026-05-07,3094,聯傑,20260506,30.35,7112.616,32.85,8.2372,30-50
2026-05-07,3390,旭軟,20260506,28.05,5006,28.00,-0.1783,<30
2026-05-07,6108,競國,20260506,22.00,10594.363,24.20,10.0000,<30
2026-05-07,8215,明基材,20260506,31.20,8642.517,31.40,0.6410,30-50
