date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-09,1304,台聚,20260306,13.10,23980.167,14.40,9.9237,<30
2026-03-09,1305,華夏,20260306,13.25,14481.007,14.55,9.8113,<30
2026-03-09,1308,亞聚,20260306,15.00,13471.084,16.50,10.0000,<30
2026-03-09,1309,台達化,20260306,13.95,11050.554,15.30,9.6774,<30
2026-03-09,1310,台苯,20260306,10.65,10424.095,11.70,9.8592,<30
2026-03-09,1312,國喬,20260306,14.05,29362.24,15.35,9.2527,<30
2026-03-09,1313,聯成,20260306,13.50,44374.083,14.60,8.1481,<30
2026-03-09,1314,中石化,20260306,8.92,134119.859,9.81,9.9776,<30
2026-03-09,1529,樂事綠能,20260306,27.05,5572.523,27.05,0.0000,<30
2026-03-09,1582,信錦,20260306,90.50,15779.298,82.00,-9.3923,70-100
2026-03-09,2103,台橡,20260306,21.00,15792.261,21.60,2.8571,<30
2026-03-09,2426,鼎元,20260306,22.80,9266.319,22.00,-3.5088,<30
2026-03-09,2485,兆赫,20260306,56.20,111767.573,52.60,-6.4057,50-70
2026-03-09,2543,皇昌,20260306,78.40,28761.985,71.40,-8.9286,70-100
2026-03-09,3645,達邁,20260306,69.00,10699.743,64.00,-7.2464,50-70
2026-03-09,4919,新唐,20260306,80.30,15031.462,72.60,-9.5890,70-100
2026-03-09,4960,誠美材,20260306,17.80,39040.758,16.80,-5.6180,<30
2026-03-09,6456,GIS-KY,20260306,62.70,20092.02,56.50,-9.8884,50-70
2026-03-09,6505,台塑化,20260306,62.00,67902.923,68.20,10.0000,50-70
