datetime,open,high,low,close,volume,average
2026-08-21T09:00:00.000+08:00,35,35.3,34.65,34.85,646,34.98
2026-08-21T09:01:00.000+08:00,34.8,35,34.15,34.3,420,34.83
2026-08-21T09:02:00.000+08:00,34.35,34.35,33.9,34.15,189,34.73
2026-08-21T09:03:00.000+08:00,34.1,34.1,33.8,33.8,93,34.67
2026-08-21T09:05:00.000+08:00,33.75,33.8,33.6,33.65,152,34.57
2026-08-21T09:06:00.000+08:00,33.65,33.65,33,33.25,185,34.44
2026-08-21T09:07:00.000+08:00,33.35,33.35,33.15,33.2,49,34.4
2026-08-21T09:08:00.000+08:00,33.25,33.3,32.9,33.2,163,34.29
2026-08-21T09:09:00.000+08:00,33.2,33.2,33.1,33.2,57,34.25
2026-08-21T09:10:00.000+08:00,33.2,33.25,33.1,33.25,59,34.22
2026-08-21T09:11:00.000+08:00,33.25,33.25,33.1,33.2,93,34.17
2026-08-21T09:12:00.000+08:00,33.2,33.2,33,33.05,54,34.15
2026-08-21T09:13:00.000+08:00,33.25,33.4,33.25,33.4,52,34.13
2026-08-21T09:14:00.000+08:00,33.35,33.5,33.35,33.5,44,34.11
2026-08-21T09:15:00.000+08:00,33.5,33.5,33.25,33.3,59,34.1
2026-08-21T09:16:00.000+08:00,33.2,33.2,33.05,33.1,55,34.07
2026-08-21T09:17:00.000+08:00,33.15,33.3,33.1,33.3,35,34.06
2026-08-21T09:18:00.000+08:00,33.35,33.8,33.35,33.75,89,34.05
2026-08-21T09:19:00.000+08:00,33.7,33.9,33.65,33.85,100,34.04
2026-08-21T09:20:00.000+08:00,33.85,33.95,33.85,33.85,74,34.03
2026-08-21T09:21:00.000+08:00,33.85,33.95,33.85,33.95,34,34.03
2026-08-21T09:22:00.000+08:00,34,34,33.65,33.65,111,34.02
2026-08-21T09:23:00.000+08:00,33.75,33.75,33.55,33.55,39,34.02
2026-08-21T09:24:00.000+08:00,33.55,33.65,33.55,33.65,15,34.02
2026-08-21T09:25:00.000+08:00,33.65,33.9,33.65,33.9,46,34.01
2026-08-21T09:26:00.000+08:00,33.9,33.95,33.9,33.95,12,34.01
2026-08-21T09:27:00.000+08:00,34,34.3,34,34.25,71,34.01
2026-08-21T09:28:00.000+08:00,34.3,34.3,34,34.1,57,34.02
2026-08-21T09:29:00.000+08:00,34.1,34.2,33.95,33.95,32,34.02
2026-08-21T09:30:00.000+08:00,33.95,33.95,33.85,33.9,13,34.02
2026-08-21T09:31:00.000+08:00,33.85,33.85,33.85,33.85,2,34.02
2026-08-21T09:32:00.000+08:00,33.9,33.9,33.9,33.9,10,34.02
2026-08-21T09:33:00.000+08:00,33.9,34,33.9,34,16,34.02
2026-08-21T09:34:00.000+08:00,34,34.15,34,34.15,6,34.02
2026-08-21T09:35:00.000+08:00,34.15,34.3,34.15,34.3,32,34.02
2026-08-21T09:36:00.000+08:00,34.3,34.3,34.1,34.1,40,34.02
2026-08-21T09:37:00.000+08:00,34.1,34.1,34,34,46,34.02
2026-08-21T09:38:00.000+08:00,34,34,33.95,33.95,18,34.02
2026-08-21T09:39:00.000+08:00,33.95,33.95,33.9,33.9,11,34.02
2026-08-21T09:40:00.000+08:00,33.85,33.9,33.85,33.9,7,34.02
2026-08-21T09:41:00.000+08:00,33.9,33.9,33.85,33.9,9,34.02
2026-08-21T09:42:00.000+08:00,33.9,33.9,33.9,33.9,2,34.02
2026-08-21T09:43:00.000+08:00,33.9,33.9,33.9,33.9,4,34.02
2026-08-21T09:45:00.000+08:00,33.9,34.05,33.9,34,16,34.02
2026-08-21T09:46:00.000+08:00,34,34,34,34,9,34.02
2026-08-21T09:47:00.000+08:00,34.05,34.1,34.05,34.1,11,34.02
2026-08-21T09:48:00.000+08:00,34.15,34.15,34.1,34.1,14,34.02
2026-08-21T09:49:00.000+08:00,34.15,34.15,34.1,34.1,3,34.02
2026-08-21T09:50:00.000+08:00,34.05,34.05,34,34,9,34.02
2026-08-21T09:51:00.000+08:00,34,34,33.85,33.85,24,34.02
2026-08-21T09:53:00.000+08:00,33.85,33.85,33.85,33.85,5,34.02
2026-08-21T09:54:00.000+08:00,33.85,33.85,33.85,33.85,7,34.02
2026-08-21T09:55:00.000+08:00,33.85,33.85,33.85,33.85,3,34.02
2026-08-21T09:56:00.000+08:00,33.85,33.85,33.85,33.85,1,34.02
2026-08-21T09:57:00.000+08:00,33.85,33.85,33.8,33.85,10,34.02
2026-08-21T09:59:00.000+08:00,33.85,33.85,33.85,33.85,8,34.02
2026-08-21T10:00:00.000+08:00,33.85,33.85,33.8,33.8,13,34.02
2026-08-21T10:01:00.000+08:00,33.75,33.8,33.7,33.8,26,34.02
2026-08-21T10:03:00.000+08:00,33.85,33.85,33.85,33.85,2,34.01
2026-08-21T10:04:00.000+08:00,33.8,33.8,33.8,33.8,1,34.01
2026-08-21T10:05:00.000+08:00,33.8,33.8,33.8,33.8,3,34.01
2026-08-21T10:07:00.000+08:00,33.8,33.8,33.8,33.8,4,34.01
2026-08-21T10:08:00.000+08:00,33.75,33.8,33.75,33.75,11,34.01
2026-08-21T10:09:00.000+08:00,33.85,33.85,33.85,33.85,1,34.01
2026-08-21T10:10:00.000+08:00,33.8,33.8,33.75,33.8,3,34.01
2026-08-21T10:11:00.000+08:00,33.8,33.8,33.8,33.8,5,34.01
2026-08-21T10:12:00.000+08:00,33.85,33.9,33.85,33.9,10,34.01
2026-08-21T10:14:00.000+08:00,34,34,34,34,3,34.01
2026-08-21T10:15:00.000+08:00,34.2,34.2,34.15,34.15,3,34.01
2026-08-21T10:16:00.000+08:00,34.15,34.15,34.1,34.1,16,34.01
2026-08-21T10:17:00.000+08:00,34.1,34.15,34.05,34.05,11,34.01
2026-08-21T10:18:00.000+08:00,34.05,34.1,34,34.1,8,34.01
2026-08-21T10:20:00.000+08:00,34.05,34.05,34.05,34.05,5,34.01
2026-08-21T10:21:00.000+08:00,34,34,33.95,33.95,9,34.01
2026-08-21T10:22:00.000+08:00,33.95,33.95,33.95,33.95,2,34.01
2026-08-21T10:23:00.000+08:00,33.95,34,33.95,33.95,8,34.01
2026-08-21T10:24:00.000+08:00,33.95,34,33.95,34,2,34.01
2026-08-21T10:25:00.000+08:00,34,34,34,34,5,34.01
2026-08-21T10:26:00.000+08:00,34,34.1,34,34.1,14,34.01
2026-08-21T10:27:00.000+08:00,34.1,34.2,34.1,34.2,26,34.01
2026-08-21T10:28:00.000+08:00,34.2,34.25,34.15,34.15,13,34.02
2026-08-21T10:29:00.000+08:00,34.15,34.15,34.15,34.15,2,34.02
2026-08-21T10:30:00.000+08:00,34.15,34.15,34.15,34.15,1,34.02
2026-08-21T10:31:00.000+08:00,34.1,34.15,34.1,34.15,19,34.02
2026-08-21T10:33:00.000+08:00,34.15,34.15,34.15,34.15,1,34.02
2026-08-21T10:34:00.000+08:00,34.15,34.15,34.15,34.15,10,34.02
2026-08-21T10:35:00.000+08:00,34.1,34.15,34.1,34.15,8,34.02
2026-08-21T10:36:00.000+08:00,34.15,34.15,34.15,34.15,10,34.02
2026-08-21T10:37:00.000+08:00,34.15,34.15,34.1,34.1,4,34.02
2026-08-21T10:38:00.000+08:00,34.05,34.05,34,34,11,34.02
2026-08-21T10:39:00.000+08:00,34.05,34.15,34,34,14,34.02
2026-08-21T10:40:00.000+08:00,34,34,34,34,4,34.02
2026-08-21T10:42:00.000+08:00,34,34,33.95,33.95,36,34.02
2026-08-21T10:43:00.000+08:00,33.9,33.9,33.9,33.9,1,34.02
2026-08-21T10:44:00.000+08:00,33.9,33.9,33.9,33.9,1,34.02
2026-08-21T10:45:00.000+08:00,33.9,33.9,33.9,33.9,12,34.02
2026-08-21T10:46:00.000+08:00,33.9,33.9,33.85,33.85,12,34.02
2026-08-21T10:47:00.000+08:00,33.85,33.85,33.85,33.85,7,34.02
2026-08-21T10:48:00.000+08:00,33.85,33.85,33.8,33.8,17,34.02
2026-08-21T10:49:00.000+08:00,33.8,33.8,33.8,33.8,1,34.02
2026-08-21T10:50:00.000+08:00,33.8,33.85,33.8,33.85,4,34.01
2026-08-21T10:51:00.000+08:00,33.9,33.9,33.9,33.9,4,34.01
2026-08-21T10:52:00.000+08:00,33.95,34.1,33.95,34.1,16,34.01
2026-08-21T10:53:00.000+08:00,34.2,34.2,34.15,34.15,12,34.02
2026-08-21T10:55:00.000+08:00,34.1,34.1,34.05,34.05,14,34.02
2026-08-21T10:57:00.000+08:00,34.05,34.05,34.05,34.05,3,34.02
2026-08-21T10:58:00.000+08:00,34.1,34.1,34.1,34.1,2,34.02
2026-08-21T10:59:00.000+08:00,34.15,34.15,34.1,34.15,12,34.02
2026-08-21T11:00:00.000+08:00,34,34.1,34,34.1,2,34.02
2026-08-21T11:01:00.000+08:00,34,34,34,34,5,34.02
2026-08-21T11:02:00.000+08:00,34,34,34,34,1,34.02
2026-08-21T11:03:00.000+08:00,33.95,33.95,33.95,33.95,3,34.02
2026-08-21T11:04:00.000+08:00,34,34,33.95,33.95,11,34.02
2026-08-21T11:05:00.000+08:00,33.95,33.95,33.95,33.95,1,34.02
2026-08-21T11:06:00.000+08:00,33.95,33.95,33.95,33.95,5,34.02
2026-08-21T11:07:00.000+08:00,33.95,33.95,33.95,33.95,1,34.02
2026-08-21T11:08:00.000+08:00,33.9,33.9,33.85,33.85,7,34.02
2026-08-21T11:09:00.000+08:00,33.85,33.85,33.8,33.8,40,34.01
2026-08-21T11:10:00.000+08:00,33.8,33.8,33.8,33.8,1,34.01
2026-08-21T11:11:00.000+08:00,33.8,33.85,33.8,33.8,18,34.01
2026-08-21T11:12:00.000+08:00,33.85,33.85,33.85,33.85,4,34.01
2026-08-21T11:13:00.000+08:00,33.85,33.85,33.85,33.85,1,34.01
2026-08-21T11:14:00.000+08:00,33.85,33.85,33.85,33.85,3,34.01
2026-08-21T11:15:00.000+08:00,33.8,33.8,33.8,33.8,20,34.01
2026-08-21T11:16:00.000+08:00,33.8,33.8,33.8,33.8,7,34.01
2026-08-21T11:17:00.000+08:00,33.8,33.8,33.8,33.8,2,34.01
2026-08-21T11:18:00.000+08:00,33.8,33.8,33.75,33.75,9,34.01
2026-08-21T11:19:00.000+08:00,33.75,33.8,33.75,33.8,5,34.01
2026-08-21T11:20:00.000+08:00,33.75,33.8,33.75,33.8,9,34.01
2026-08-21T11:21:00.000+08:00,33.75,33.75,33.6,33.6,68,34
2026-08-21T11:22:00.000+08:00,33.6,33.6,33.6,33.6,63,34
2026-08-21T11:23:00.000+08:00,33.6,33.7,33.6,33.7,10,34
2026-08-21T11:24:00.000+08:00,33.7,33.7,33.7,33.7,2,34
2026-08-21T11:25:00.000+08:00,33.7,33.7,33.65,33.65,8,34
2026-08-21T11:26:00.000+08:00,33.65,33.65,33.65,33.65,10,34
2026-08-21T11:27:00.000+08:00,33.65,33.7,33.6,33.6,9,33.99
2026-08-21T11:29:00.000+08:00,33.65,33.65,33.65,33.65,1,33.99
2026-08-21T11:30:00.000+08:00,33.65,33.7,33.65,33.65,8,33.99
2026-08-21T11:31:00.000+08:00,33.65,33.65,33.65,33.65,5,33.99
2026-08-21T11:32:00.000+08:00,33.65,33.7,33.65,33.7,2,33.99
2026-08-21T11:33:00.000+08:00,33.65,33.7,33.65,33.7,4,33.99
