date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-09,1449,佳和,20260608,14.90,6598.58,16.35,9.7315,<30
2026-06-09,1714,和桐,20260608,12.65,19134.628,13.90,9.8814,<30
2026-06-09,2241,艾姆勒,20260608,38.90,9187.112,39.10,0.5141,30-50
2026-06-09,2468,華經,20260608,44.95,10941.627,44.95,0.0000,30-50
2026-06-09,2483,百容,20260608,33.45,10875.945,36.75,9.8655,30-50
2026-06-09,3520,華盈,20260608,18.75,8651,18.75,0.0000,<30
2026-06-09,4939,亞電,20260608,65.60,37418,66.00,0.6098,50-70
2026-06-09,5202,力新,20260608,17.30,5484,17.15,-0.8671,<30
2026-06-09,5381,光譜,20260608,34.00,11902,35.00,2.9412,30-50
2026-06-09,5426,振發,20260608,32.90,25476,34.00,3.3435,30-50
2026-06-09,6148,驊宏資,20260608,38.50,7530,38.55,0.1299,30-50
2026-06-09,6153,嘉聯益,20260608,20.35,23126.322,21.00,3.1941,<30
2026-06-09,6270,倍微,20260608,35.85,7817,39.40,9.9024,30-50
2026-06-09,6901,鑽石投資,20260608,15.70,7754.472,15.85,0.9554,<30
