date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-10,1711,永光,20260409,36.65,26225.388,39.00,6.4120,30-50
2026-04-10,1717,長興,20260409,73.80,106577.189,77.60,5.1491,70-100
2026-04-10,2409,友達,20260409,18.75,671934.54,19.40,3.4667,<30
2026-04-10,2426,鼎元,20260409,43.00,22925.356,47.30,10.0000,30-50
2026-04-10,2489,瑞軒,20260409,42.75,63672.071,44.60,4.3275,30-50
2026-04-10,3028,增你強,20260409,60.20,5776.936,62.50,3.8206,50-70
2026-04-10,3049,精金,20260409,12.50,14435.591,13.25,6.0000,<30
2026-04-10,3498,陽程,20260409,84.10,5832,90.00,7.0155,70-100
2026-04-10,3714,富采,20260409,57.30,49593.669,58.90,2.7923,50-70
2026-04-10,4927,泰鼎-KY,20260409,45.40,16750.134,46.20,1.7621,30-50
2026-04-10,4949,有成精密,20260409,77.00,7550.546,81.30,5.5844,70-100
2026-04-10,6152,百一,20260409,18.25,7853.457,18.50,1.3699,<30
2026-04-10,6218,豪勉,20260409,34.55,6352,36.95,6.9465,30-50
2026-04-10,8064,東捷,20260409,78.30,17835,80.00,2.1711,70-100
