date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-07-07,1609,大亞,20260706,43.75,27412.935,43.90,0.3429,30-50
2026-07-07,1721,三晃,20260706,29.05,11243.263,27.65,-4.8193,<30
2026-07-07,1727,中華化,20260706,101.50,9999.039,100.00,-1.4778,70-100
2026-07-07,2352,佳世達,20260706,35.40,51699.569,36.10,1.9774,30-50
2026-07-07,2369,菱生,20260706,43.20,30482.826,44.00,1.8519,30-50
2026-07-07,2399,映泰,20260706,55.00,22982.433,55.00,0.0000,50-70
2026-07-07,2601,益航,20260706,6.60,5809.234,6.95,5.3030,<30
2026-07-07,3015,全漢,20260706,74.80,8397.671,74.00,-1.0695,70-100
2026-07-07,3066,李洲,20260706,29.15,5601,29.65,1.7153,<30
2026-07-07,3511,矽瑪,20260706,28.05,5724,29.30,4.4563,<30
2026-07-07,4541,晟田,20260706,66.70,13391,66.70,0.0000,50-70
2026-07-07,5351,鈺創,20260706,89.90,18947,91.50,1.7798,70-100
2026-07-07,8131,福懋科,20260706,82.20,22171.659,87.10,5.9611,70-100
