date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-19,1785,光洋科,20260318,99.60,17552,96.60,-3.0120,70-100
2026-03-19,1809,中釉,20260318,29.55,25879.869,32.50,9.9831,30-50
2026-03-19,2338,光罩,20260318,56.10,8569.057,55.50,-1.0695,50-70
2026-03-19,2399,映泰,20260318,30.80,8970.645,31.35,1.7857,30-50
2026-03-19,2436,偉詮電,20260318,69.30,14092.017,68.40,-1.2987,50-70
2026-03-19,2495,普安,20260318,35.95,25692.653,35.95,0.0000,30-50
2026-03-19,3049,精金,20260318,14.95,51422.418,14.95,0.0000,<30
2026-03-19,3060,銘異,20260318,31.55,10360.776,30.60,-3.0111,30-50
2026-03-19,4919,新唐,20260318,90.40,19919.34,93.70,3.6504,70-100
2026-03-19,4989,榮科,20260318,75.50,47059.272,76.00,0.6623,70-100
2026-03-19,5351,鈺創,20260318,84.80,115549,82.50,-2.7123,70-100
2026-03-19,5498,凱崴,20260318,67.20,27293,67.20,0.0000,50-70
2026-03-19,6147,頎邦,20260318,71.90,67131,71.70,-0.2782,70-100
2026-03-19,6179,亞通,20260318,28.80,16388,28.50,-1.0417,<30
2026-03-19,6182,合晶,20260318,36.90,30508,36.35,-1.4905,30-50
2026-03-19,6209,今國光,20260318,57.70,6593.283,57.20,-0.8666,50-70
2026-03-19,6776,展碁國際,20260318,69.80,6230.312,72.20,3.4384,70-100
2026-03-19,8096,擎亞,20260318,89.10,38298,88.60,-0.5612,70-100
