date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-01-29,1717,長興,20260128,67.30,38524.361,70.10,4.1605,70-100
2026-01-29,1732,毛寶,20260128,33.40,5981.844,32.95,-1.3473,30-50
2026-01-29,2337,旺宏,20260128,83.80,208678.746,89.40,6.6826,70-100
2026-01-29,3149,正達,20260128,60.20,21806.404,61.20,1.6611,50-70
2026-01-29,3437,榮創,20260128,16.70,5005.755,17.20,2.9940,<30
2026-01-29,4919,新唐,20260128,66.30,8780.945,69.20,4.3741,50-70
2026-01-29,6202,盛群,20260128,52.90,7066.742,52.10,-1.5123,50-70
2026-01-29,6207,雷科,20260128,62.20,6156,62.90,1.1254,50-70
2026-01-29,6265,方土昶,20260128,48.80,22104,50.10,2.6639,50-70
2026-01-29,6770,力積電,20260128,65.40,361651.007,67.00,2.4465,50-70
2026-01-29,7777,能率亞洲,20260128,38.85,6788,40.35,3.8610,30-50
2026-01-29,8096,擎亞,20260128,64.20,50233,66.10,2.9595,50-70
