date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-02-24,1711,永光,20260223,25.30,29601.931,26.00,2.7668,<30
2026-02-24,1727,中華化,20260223,46.35,6258.978,45.80,-1.1866,30-50
2026-02-24,1802,台玻,20260223,51.70,136033.257,54.60,5.6093,50-70
2026-02-24,2103,台橡,20260223,17.85,8181.687,19.60,9.8039,<30
2026-02-24,2104,國際中橡,20260223,12.35,9703.841,12.90,4.4534,<30
2026-02-24,2413,環科,20260223,45.65,6434.571,48.30,5.8050,30-50
2026-02-24,2489,瑞軒,20260223,29.80,15518.346,32.75,9.8993,30-50
2026-02-24,2515,中工,20260223,17.35,64923.799,18.00,3.7464,<30
2026-02-24,3576,聯合再生,20260223,16.65,47087.619,17.45,4.8048,<30
2026-02-24,4526,東台,20260223,35.80,6557.355,35.80,0.0000,30-50
2026-02-24,4919,新唐,20260223,66.30,16298.621,68.20,2.8658,50-70
2026-02-24,4927,泰鼎-KY,20260223,36.60,13105.089,38.00,3.8251,30-50
2026-02-24,5521,工信,20260223,22.55,6926.555,24.05,6.6519,<30
2026-02-24,6202,盛群,20260223,62.10,22965.565,61.00,-1.7713,50-70
2026-02-24,6217,中探針,20260223,70.50,20294,72.10,2.2695,70-100
2026-02-24,6244,茂迪,20260223,28.05,39495,29.00,3.3868,<30
