date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-13,1721,三晃,20260512,34.45,20915.27,33.70,-2.1771,30-50
2026-05-13,2409,友達,20260512,20.70,730161.791,20.20,-2.4155,<30
2026-05-13,3209,全科,20260512,66.50,8106.266,62.90,-5.4135,50-70
2026-05-13,3360,尚立,20260512,16.00,6329,15.95,-0.3125,<30
2026-05-13,3481,群創,20260512,35.50,833426.756,35.80,0.8451,30-50
2026-05-13,5285,界霖,20260512,74.50,5413.454,72.30,-2.9530,70-100
2026-05-13,6116,彩晶,20260512,10.65,134250.146,10.85,1.8779,<30
2026-05-13,8043,蜜望實,20260512,93.10,10453,95.30,2.3631,70-100
2026-05-13,8105,凌巨,20260512,14.75,11599.617,14.90,1.0169,<30
2026-05-13,8289,泰藝,20260512,54.90,7072,54.80,-0.1821,50-70
