date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-04,1310,台苯,20260603,9.51,11532.97,9.56,0.5258,<30
2026-06-04,1312,國喬,20260603,14.55,18059.123,14.90,2.4055,<30
2026-06-04,1409,新纖,20260603,30.30,10278.195,29.95,-1.1551,<30
2026-06-04,1440,南紡,20260603,15.60,21199.239,15.80,1.2821,<30
2026-06-04,1444,力麗,20260603,7.48,10898.064,7.83,4.6791,<30
2026-06-04,1447,力鵬,20260603,6.97,8872.639,7.26,4.1607,<30
2026-06-04,1504,東元,20260603,83.00,95894.007,83.50,0.6024,70-100
2026-06-04,1608,華榮,20260603,39.40,32966.035,38.60,-2.0305,30-50
2026-06-04,1609,大亞,20260603,42.15,31492.189,43.60,3.4401,30-50
2026-06-04,1708,東鹼,20260603,43.35,20426.879,45.80,5.6517,30-50
2026-06-04,1710,東聯,20260603,16.00,34746.235,15.90,-0.6250,<30
2026-06-04,1714,和桐,20260603,11.00,48728.192,11.90,8.1818,<30
2026-06-04,1718,中纖,20260603,8.80,18134.403,9.68,10.0000,<30
2026-06-04,2009,第一銅,20260603,45.20,15999.181,45.20,0.0000,30-50
2026-06-04,2323,中環,20260603,12.75,72297.25,12.65,-0.7843,<30
2026-06-04,2342,茂矽,20260603,44.65,15954.646,43.30,-3.0235,30-50
2026-06-04,2349,錸德,20260603,16.15,36103.708,16.00,-0.9288,<30
2026-06-04,2352,佳世達,20260603,34.65,12684.313,35.50,2.4531,30-50
2026-06-04,2390,云辰,20260603,12.85,6834.932,13.40,4.2802,<30
2026-06-04,2409,友達,20260603,28.75,706729.442,28.40,-1.2174,<30
2026-06-04,2457,飛宏,20260603,29.15,8259.703,32.00,9.7770,30-50
2026-06-04,2855,統一證,20260603,54.30,16512.897,55.10,1.4733,50-70
2026-06-04,2883,凱基金,20260603,25.70,121759.78,26.90,4.6693,<30
2026-06-04,2891,中信金,20260603,70.50,84076.949,68.00,-3.5461,50-70
2026-06-04,3049,精金,20260603,15.80,55988.858,16.15,2.2152,<30
2026-06-04,5864,致和證,20260603,49.90,17605,49.50,-0.8016,30-50
2026-06-04,6015,宏遠證,20260603,22.90,9981,22.85,-0.2183,<30
2026-06-04,6016,康和證,20260603,35.75,39241,35.90,0.4196,30-50
2026-06-04,6116,彩晶,20260603,22.70,108791.284,21.60,-4.8458,<30
2026-06-04,6126,信音,20260603,42.65,15599,42.20,-1.0551,30-50
2026-06-04,6163,華電網,20260603,57.40,7695,56.80,-1.0453,50-70
2026-06-04,6456,GIS-KY,20260603,91.10,7647.761,91.50,0.4391,70-100
2026-06-04,6548,長科*,20260603,89.20,26448,89.20,0.0000,70-100
2026-06-04,8076,伍豐,20260603,27.40,6520,29.30,6.9343,<30
2026-06-04,8104,錸寶,20260603,44.60,11336.115,46.10,3.3632,30-50
