datetime,open,high,low,close,volume,average
2026-09-14T09:00:00.000+08:00,68.6,69.5,68,68.9,783,68.71
2026-09-14T09:01:00.000+08:00,68.8,70,66.4,66.8,788,68.61
2026-09-14T09:02:00.000+08:00,66.7,68,66.6,68,160,68.47
2026-09-14T09:03:00.000+08:00,67.8,68.3,67.3,67.3,334,68.34
2026-09-14T09:04:00.000+08:00,67.5,67.9,67.4,67.9,155,68.3
2026-09-14T09:05:00.000+08:00,67.7,68.7,67.5,68.5,132,68.29
2026-09-14T09:06:00.000+08:00,68.4,68.6,67.8,68,226,68.29
2026-09-14T09:07:00.000+08:00,68,68.2,67.8,68.1,109,68.28
2026-09-14T09:08:00.000+08:00,68.2,68.8,67.6,68.5,230,68.28
2026-09-14T09:09:00.000+08:00,68.6,69.9,68.5,69.2,325,68.38
2026-09-14T09:10:00.000+08:00,69.2,69.5,69.2,69.4,145,68.42
2026-09-14T09:11:00.000+08:00,69.4,70,69.3,69.9,254,68.5
2026-09-14T09:12:00.000+08:00,70,70.6,69.9,70.3,445,68.7
2026-09-14T09:13:00.000+08:00,70.3,70.3,69.5,69.6,300,68.78
2026-09-14T09:14:00.000+08:00,69.6,70.1,69.6,70.1,173,68.82
2026-09-14T09:15:00.000+08:00,70,70,69.5,69.5,139,68.85
2026-09-14T09:16:00.000+08:00,69.5,69.6,69,69.2,168,68.86
2026-09-14T09:17:00.000+08:00,69.2,69.6,69.1,69.6,61,68.87
2026-09-14T09:18:00.000+08:00,69.6,69.6,69.3,69.3,88,68.88
2026-09-14T09:19:00.000+08:00,69.2,69.2,68.5,68.7,160,68.88
2026-09-14T09:20:00.000+08:00,68.7,69,68.5,68.8,110,68.87
2026-09-14T09:21:00.000+08:00,68.7,69,68.5,68.8,81,68.87
2026-09-14T09:22:00.000+08:00,68.8,68.8,68.5,68.7,59,68.87
2026-09-14T09:23:00.000+08:00,68.6,68.6,68.2,68.2,98,68.86
2026-09-14T09:24:00.000+08:00,68.2,68.6,68,68.5,123,68.85
2026-09-14T09:25:00.000+08:00,68.5,68.5,68.3,68.5,45,68.85
2026-09-14T09:26:00.000+08:00,68.6,68.8,68.5,68.6,102,68.84
2026-09-14T09:27:00.000+08:00,68.7,69.5,68.7,69.1,145,68.85
2026-09-14T09:28:00.000+08:00,69.1,69.4,68.5,69.2,84,68.85
2026-09-14T09:29:00.000+08:00,69.3,69.5,69.2,69.5,103,68.86
2026-09-14T09:30:00.000+08:00,69.5,70,69.4,69.9,219,68.89
2026-09-14T09:31:00.000+08:00,69.9,69.9,69.7,69.7,123,68.91
2026-09-14T09:32:00.000+08:00,69.7,69.7,69.2,69.3,92,68.92
2026-09-14T09:33:00.000+08:00,69.3,69.4,69,69.2,51,68.92
2026-09-14T09:34:00.000+08:00,69.2,69.4,68.9,69.2,69,68.92
2026-09-14T09:35:00.000+08:00,69.3,69.4,69.2,69.4,17,68.92
2026-09-14T09:36:00.000+08:00,69.3,69.4,69.3,69.4,11,68.92
2026-09-14T09:37:00.000+08:00,69.4,69.4,69,69,64,68.93
2026-09-14T09:38:00.000+08:00,69,69.1,68.8,69.1,67,68.93
2026-09-14T09:39:00.000+08:00,68.9,69.2,68.9,69.1,23,68.93
2026-09-14T09:40:00.000+08:00,69,69.1,68.9,68.9,16,68.93
2026-09-14T09:41:00.000+08:00,68.9,69,68.8,69,41,68.93
2026-09-14T09:43:00.000+08:00,68.9,69.4,68.9,69.4,54,68.93
2026-09-14T09:44:00.000+08:00,69.4,69.5,69.3,69.5,41,68.93
2026-09-14T09:45:00.000+08:00,69.6,70,69.6,69.8,201,68.96
2026-09-14T09:46:00.000+08:00,69.8,71.1,69.8,70.8,479,69.05
2026-09-14T09:47:00.000+08:00,70.8,70.9,70.3,70.5,195,69.09
2026-09-14T09:48:00.000+08:00,70.6,72,70.5,72,524,69.25
2026-09-14T09:49:00.000+08:00,72,72.9,71.7,72.4,341,69.36
2026-09-14T09:50:00.000+08:00,72.3,72.4,72,72.3,170,69.42
2026-09-14T09:51:00.000+08:00,72.2,72.3,71.8,71.9,161,69.46
2026-09-14T09:52:00.000+08:00,71.9,71.9,71.4,71.5,162,69.5
2026-09-14T09:53:00.000+08:00,71.5,71.7,71.1,71.7,107,69.52
2026-09-14T09:54:00.000+08:00,71.8,72,71.7,72,70,69.54
2026-09-14T09:55:00.000+08:00,72,72.3,71.5,71.6,96,69.57
2026-09-14T09:56:00.000+08:00,71.6,72,71.6,72,39,69.57
2026-09-14T09:57:00.000+08:00,72,72.1,71.6,71.7,49,69.59
2026-09-14T09:58:00.000+08:00,71.6,71.7,71.4,71.7,88,69.6
2026-09-14T09:59:00.000+08:00,71.7,71.7,71.3,71.3,44,69.61
2026-09-14T10:00:00.000+08:00,71.3,71.4,70.8,70.8,147,69.63
2026-09-14T10:01:00.000+08:00,70.8,71.2,70.5,71.2,67,69.64
2026-09-14T10:02:00.000+08:00,71.1,71.2,71,71,25,69.65
2026-09-14T10:03:00.000+08:00,71,71,71,71,19,69.65
2026-09-14T10:04:00.000+08:00,70.9,70.9,70.5,70.5,72,69.66
2026-09-14T10:05:00.000+08:00,70.5,71.9,70.4,71.7,97,69.67
