date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-08-04,1714,和桐,20260803,14.35,18803.193,14.35,0.0000,<30
2026-08-04,1718,中纖,20260803,9.60,20109.194,9.84,2.5000,<30
2026-08-04,1815,富喬,20260803,72.90,14621,75.00,2.8807,70-100
2026-08-04,2426,鼎元,20260803,55.30,8272.891,58.00,4.8825,50-70
2026-08-04,3441,聯一光,20260803,92.40,32991,93.50,1.1905,70-100
2026-08-04,3504,揚明光,20260803,75.30,6082.688,76.30,1.3280,70-100
2026-08-04,4939,亞電,20260803,55.80,9219,55.80,0.0000,50-70
2026-08-04,4989,榮科,20260803,61.10,8081.859,61.80,1.1457,50-70
2026-08-04,5351,鈺創,20260803,79.90,5244,84.90,6.2578,70-100
2026-08-04,5425,台半,20260803,80.40,6205,79.00,-1.7413,70-100
2026-08-04,6202,盛群,20260803,58.70,7476.225,57.50,-2.0443,50-70
2026-08-04,6209,今國光,20260803,69.80,5821.002,69.90,0.1433,50-70
2026-08-04,6226,光鼎,20260803,21.55,14078.051,22.20,3.0162,<30
2026-08-04,8110,華東,20260803,40.80,5552.273,41.00,0.4902,30-50
2026-08-04,8111,立碁,20260803,61.90,8101,62.50,0.9693,50-70
