date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-02-25,1711,永光,20260224,27.80,60648.643,29.05,4.4964,<30
2026-02-25,1802,台玻,20260224,56.80,243535.585,59.40,4.5775,50-70
2026-02-25,2103,台橡,20260224,19.60,11160.606,21.55,9.9490,<30
2026-02-25,2104,國際中橡,20260224,13.55,17615.318,14.00,3.3210,<30
2026-02-25,2367,燿華,20260224,61.20,103651.485,63.70,4.0850,50-70
2026-02-25,2413,環科,20260224,50.20,11658.853,54.70,8.9641,50-70
2026-02-25,2489,瑞軒,20260224,32.75,9685.038,36.00,9.9237,30-50
2026-02-25,3576,聯合再生,20260224,18.30,40959.761,20.00,9.2896,<30
2026-02-25,3701,大眾控,20260224,57.00,9337.114,59.80,4.9123,50-70
2026-02-25,4919,新唐,20260224,72.90,13065.389,76.40,4.8011,70-100
2026-02-25,4927,泰鼎-KY,20260224,40.25,25270.281,43.30,7.5776,30-50
2026-02-25,4989,榮科,20260224,60.70,19310.73,62.00,2.1417,50-70
2026-02-25,5328,華容,20260224,29.45,29534,29.60,0.5093,<30
2026-02-25,6127,九豪,20260224,38.70,13210,39.90,3.1008,30-50
2026-02-25,6217,中探針,20260224,77.50,10205,85.20,9.9355,70-100
2026-02-25,6244,茂迪,20260224,30.85,20702,32.20,4.3760,30-50
2026-02-25,6770,力積電,20260224,73.70,337047.858,74.70,1.3569,70-100
