date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-06-23,1310,台苯,20260622,10.15,19401.898,10.10,-0.4926,<30
2026-06-23,1409,新纖,20260622,28.15,36341.896,28.50,1.2433,<30
2026-06-23,1721,三晃,20260622,26.15,5316.165,26.65,1.9120,<30
2026-06-23,1809,中釉,20260622,56.50,16413.912,57.50,1.7699,50-70
2026-06-23,2305,全友,20260622,37.00,16289.442,36.90,-0.2703,30-50
2026-06-23,2363,矽統,20260622,69.10,14903.173,70.80,2.4602,70-100
2026-06-23,2369,菱生,20260622,40.50,50186.512,41.25,1.8519,30-50
2026-06-23,2409,友達,20260622,30.95,297702.512,31.10,0.4847,30-50
2026-06-23,2426,鼎元,20260622,89.90,37157.368,98.70,9.7887,70-100
2026-06-23,2483,百容,20260622,43.60,7548.022,42.00,-3.6697,30-50
2026-06-23,3028,增你強,20260622,82.50,7139.869,85.00,3.0303,70-100
2026-06-23,3041,揚智,20260622,30.95,7407.056,32.00,3.3926,30-50
2026-06-23,3060,銘異,20260622,41.65,21692.248,42.05,0.9604,30-50
2026-06-23,3317,尼克森,20260622,97.10,8283,98.50,1.4418,70-100
2026-06-23,3615,安可,20260622,60.90,5407,65.10,6.8966,50-70
2026-06-23,3707,漢磊,20260622,91.50,28965,94.00,2.7322,70-100
2026-06-23,4526,東台,20260622,43.05,14580.133,43.80,1.7422,30-50
2026-06-23,4989,榮科,20260622,94.00,11160.142,96.30,2.4468,70-100
2026-06-23,6168,宏齊,20260622,31.10,18103.075,31.40,0.9646,30-50
2026-06-23,6202,盛群,20260622,73.70,6668.63,80.90,9.7693,70-100
2026-06-23,6269,台郡,20260622,87.50,16775.499,91.80,4.9143,70-100
2026-06-23,6282,康舒,20260622,63.90,56918.124,64.00,0.1565,50-70
2026-06-23,6548,長科*,20260622,94.70,6908,98.00,3.4847,70-100
2026-06-23,6770,力積電,20260622,81.60,133236.652,82.80,1.4706,70-100
