date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-05-21,1710,東聯,20260520,12.95,11972.718,12.75,-1.5444,<30
2026-05-21,2388,威盛,20260520,81.70,25435.748,82.20,0.6120,70-100
2026-05-21,2484,希華,20260520,44.30,23421.542,45.00,1.5801,30-50
2026-05-21,3048,益登,20260520,61.70,13866.647,67.80,9.8865,50-70
2026-05-21,3441,聯一光,20260520,48.15,9353,48.40,0.5192,30-50
2026-05-21,3537,堡達,20260520,57.80,5739,63.50,9.8616,50-70
2026-05-21,3694,海華,20260520,71.20,12437.256,71.20,0.0000,70-100
2026-05-21,4916,事欣科,20260520,89.90,36726.561,92.80,3.2258,70-100
2026-05-21,5314,世紀*,20260520,67.60,6291,68.90,1.9231,50-70
2026-05-21,5328,華容,20260520,30.90,17213,31.60,2.2654,30-50
2026-05-21,5471,松翰,20260520,52.30,6397.337,52.70,0.7648,50-70
2026-05-21,6127,九豪,20260520,52.10,26916,52.70,1.1516,50-70
2026-05-21,6155,鈞寶,20260520,55.90,8528.353,56.50,1.0733,50-70
2026-05-21,6174,安碁,20260520,43.45,6063,45.35,4.3728,30-50
2026-05-21,6175,立敦,20260520,81.50,8607,83.00,1.8405,70-100
2026-05-21,6209,今國光,20260520,78.90,17710.968,85.60,8.4918,70-100
2026-05-21,6834,天二科技,20260520,60.60,6293.048,66.60,9.9010,50-70
2026-05-21,8040,九暘,20260520,98.70,6685,99.70,1.0132,70-100
