date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-08-03,1605,華新,20260731,31.45,26265.054,31.15,-0.9539,30-50
2026-08-03,1785,光洋科,20260731,99.40,5318,99.80,0.4024,70-100
2026-08-03,1815,富喬,20260731,66.30,14068,66.00,-0.4525,50-70
2026-08-03,2406,國碩,20260731,31.15,9103.61,30.55,-1.9262,30-50
2026-08-03,2425,承啟,20260731,46.95,6250.327,48.00,2.2364,30-50
2026-08-03,3441,聯一光,20260731,84.00,16122,87.00,3.5714,70-100
2026-08-03,3481,群創,20260731,45.50,365292.276,45.00,-1.0989,30-50
2026-08-03,3543,州巧,20260731,33.05,5518.095,33.00,-0.1513,30-50
2026-08-03,4976,佳凌,20260731,37.30,10308.569,37.00,-0.8043,30-50
2026-08-03,6770,力積電,20260731,54.50,25422.284,54.00,-0.9174,50-70
2026-08-03,8150,南茂,20260731,72.60,8999.473,73.00,0.5510,70-100
