date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-01-13,2312,金寶,20260112,25.05,124090.953,26.10,4.1916,<30
2026-01-13,2367,燿華,20260112,33.65,118461.767,35.05,4.1605,30-50
2026-01-13,2406,國碩,20260112,28.05,18465.894,29.80,6.2389,<30
2026-01-13,2419,仲琦,20260112,28.15,7266.331,29.30,4.0853,<30
2026-01-13,2485,兆赫,20260112,27.50,13048.2,30.00,9.0909,30-50
2026-01-13,3481,群創,20260112,22.00,123914.785,22.25,1.1364,<30
2026-01-13,4130,健亞,20260112,36.55,7329,36.90,0.9576,30-50
2026-01-13,4909,新復興,20260112,62.20,10557,63.90,2.7331,50-70
2026-01-13,5302,太欣,20260112,12.40,5615,13.30,7.2581,<30
2026-01-13,6163,華電網,20260112,65.60,23918,68.10,3.8110,50-70
2026-01-13,6443,元晶,20260112,34.80,61726.695,38.00,9.1954,30-50
2026-01-13,8064,東捷,20260112,50.80,9177,54.40,7.0866,50-70
2026-01-13,8422,可寧衛*,20260112,42.95,59797.614,47.20,9.8952,30-50
2026-01-13,9955,佳龍,20260112,33.55,5171.602,35.25,5.0671,30-50
