date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-01-22,2363,矽統,20260121,56.90,29990.007,59.30,4.2179,50-70
2026-01-22,2457,飛宏,20260121,37.00,71697.002,39.55,6.8919,30-50
2026-01-22,2489,瑞軒,20260121,21.05,34663.03,23.00,9.2637,<30
2026-01-22,3016,嘉晶,20260121,72.60,36059.396,75.20,3.5813,70-100
2026-01-22,3049,精金,20260121,10.10,25144.709,10.85,7.4257,<30
2026-01-22,3234,光環,20260121,51.10,5936,56.00,9.5890,50-70
2026-01-22,3704,合勤控,20260121,39.65,50333.615,39.70,0.1261,30-50
2026-01-22,4533,協易機,20260121,32.15,10569,31.70,-1.3997,30-50
2026-01-22,4540,全球傳動,20260121,49.85,15315.033,51.30,2.9087,50-70
2026-01-22,4934,太極,20260121,16.65,5079.473,17.55,5.4054,<30
2026-01-22,6126,信音,20260121,37.65,14253,39.50,4.9137,30-50
2026-01-22,7780,大研生醫*,20260121,24.55,9353.709,27.00,9.9796,<30
