date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-01-06,1717,長興,20260105,46.10,33489.271,49.60,7.5922,30-50
2026-01-06,2337,旺宏,20260105,47.65,35505.893,49.40,3.6726,30-50
2026-01-06,2409,友達,20260105,13.85,264402.662,14.50,4.6931,<30
2026-01-06,2543,皇昌,20260105,66.50,8947.972,68.20,2.5564,50-70
2026-01-06,3312,弘憶股,20260105,42.10,11102.756,41.80,-0.7126,30-50
2026-01-06,3481,群創,20260105,19.90,536713.013,20.50,3.0151,<30
2026-01-06,4130,健亞,20260105,30.40,5468,30.50,0.3289,30-50
2026-01-06,5351,鈺創,20260105,61.30,46519,62.00,1.1419,50-70
2026-01-06,6116,彩晶,20260105,8.78,45295.326,9.52,8.4282,<30
2026-01-06,6155,鈞寶,20260105,53.20,6188.249,51.00,-4.1353,50-70
2026-01-06,8105,凌巨,20260105,12.45,5406.053,13.00,4.4177,<30
2026-01-06,8110,華東,20260105,68.50,85978.993,69.30,1.1679,50-70
