date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-03-03,1802,台玻,20260302,67.20,244135.741,68.00,1.1905,50-70
2026-03-03,2338,光罩,20260302,54.10,15269.185,58.20,7.5786,50-70
2026-03-03,2367,燿華,20260302,70.90,193395.172,74.00,4.3724,70-100
2026-03-03,2406,國碩,20260302,36.35,73886.535,38.55,6.0523,30-50
2026-03-03,2485,兆赫,20260302,49.50,50820.498,53.10,7.2727,50-70
2026-03-03,2489,瑞軒,20260302,43.55,24782.182,47.90,9.9885,30-50
2026-03-03,2543,皇昌,20260302,67.50,8096.176,70.30,4.1481,70-100
2026-03-03,2605,新興,20260302,37.10,13861.127,39.05,5.2561,30-50
2026-03-03,3049,精金,20260302,11.40,24789.305,12.50,9.6491,<30
2026-03-03,3380,明泰,20260302,34.35,10157.065,35.50,3.3479,30-50
2026-03-03,3576,聯合再生,20260302,24.30,71713.761,26.60,9.4650,<30
2026-03-03,3615,安可,20260302,32.35,7104,35.00,8.1917,30-50
2026-03-03,3701,大眾控,20260302,64.70,17069.42,71.10,9.8918,70-100
2026-03-03,4909,新復興,20260302,69.80,16620,70.00,0.2865,70-100
2026-03-03,4919,新唐,20260302,79.90,17518.578,83.50,4.5056,70-100
2026-03-03,4934,太極,20260302,20.75,6768.029,22.40,7.9518,<30
2026-03-03,4989,榮科,20260302,70.60,36875.868,71.90,1.8414,70-100
2026-03-03,5291,邑昇,20260302,58.70,5187,60.00,2.2147,50-70
2026-03-03,5452,佶優,20260302,34.75,6878,35.15,1.1511,30-50
2026-03-03,6152,百一,20260302,20.05,14820.52,21.55,7.4813,<30
2026-03-03,6244,茂迪,20260302,36.30,66321,38.20,5.2342,30-50
2026-03-03,6443,元晶,20260302,49.60,185079.153,53.00,6.8548,50-70
2026-03-03,6456,GIS-KY,20260302,52.50,9001.269,56.50,7.6190,50-70
2026-03-03,6477,安集,20260302,40.70,7752.244,41.35,1.5971,30-50
2026-03-03,8289,泰藝,20260302,38.75,5540,41.30,6.5806,30-50
