date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-08-27,1312,國喬,20260826,13.00,7416.765,14.30,10.0000,<30
2026-08-27,1709,和益,20260826,37.10,19572.536,37.35,0.6739,30-50
2026-08-27,2305,全友,20260826,31.00,10630.104,31.00,0.0000,30-50
2026-08-27,3162,精確,20260826,73.40,6185,72.90,-0.6812,70-100
2026-08-27,3339,泰谷,20260826,43.10,6885,42.80,-0.6961,30-50
2026-08-27,3543,州巧,20260826,45.10,6967.542,46.55,3.2151,30-50
2026-08-27,4939,亞電,20260826,78.80,30887,82.10,4.1878,70-100
2026-08-27,4989,榮科,20260826,66.90,7774.622,68.80,2.8401,50-70
2026-08-27,5425,台半,20260826,96.60,26209,97.00,0.4141,70-100
2026-08-27,6141,柏承,20260826,50.40,7151.867,53.50,6.1508,50-70
2026-08-27,6226,光鼎,20260826,28.15,7681.5,30.95,9.9467,30-50
2026-08-27,6547,高端疫苗,20260826,61.90,10171,61.90,0.0000,50-70
2026-08-27,7777,能率亞洲,20260826,41.50,6810,41.50,0.0000,30-50
