date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-23,1711,永光,20260422,59.60,50378.967,63.70,6.8792,50-70
2026-04-23,1721,三晃,20260422,27.25,14634.311,29.40,7.8899,<30
2026-04-23,1727,中華化,20260422,64.90,17514.233,68.90,6.1633,50-70
2026-04-23,2312,金寶,20260422,29.85,121461.098,31.40,5.1926,30-50
2026-04-23,2340,台亞,20260422,42.95,26240.267,45.80,6.6356,30-50
2026-04-23,2388,威盛,20260422,80.00,9443.279,82.00,2.5000,70-100
2026-04-23,3071,協禧,20260422,33.40,5123,35.50,6.2874,30-50
2026-04-23,3312,弘憶股,20260422,47.40,9276.914,49.00,3.3755,30-50
2026-04-23,3338,泰碩,20260422,77.70,12501.941,85.00,9.3951,70-100
2026-04-23,3701,大眾控,20260422,78.60,24606.502,78.70,0.1272,70-100
2026-04-23,4952,凌通,20260422,53.50,6638.283,56.00,4.6729,50-70
2026-04-23,4960,誠美材,20260422,44.95,11789.88,47.20,5.0056,30-50
2026-04-23,6234,高僑,20260422,38.25,8886,42.05,9.9346,30-50
2026-04-23,6548,長科*,20260422,61.10,24365,63.00,3.1097,50-70
2026-04-23,6962,奕力-KY,20260422,37.40,7691.434,39.20,4.8128,30-50
