date,code,name,prev_date,prev_close,prev_volume_lots,open,open_gap_pct,price_bucket
2026-04-09,1449,佳和,20260408,14.95,16596.303,15.95,6.6890,<30
2026-04-09,1717,長興,20260408,67.10,45786.384,67.60,0.7452,50-70
2026-04-09,1802,台玻,20260408,59.00,54516.24,61.50,4.2373,50-70
2026-04-09,2369,菱生,20260408,31.00,14316.382,31.60,1.9355,30-50
2026-04-09,2388,威盛,20260408,54.60,5558.526,54.50,-0.1832,50-70
2026-04-09,2399,映泰,20260408,37.95,40114.675,36.65,-3.4256,30-50
2026-04-09,2402,毅嘉,20260408,56.90,18631.822,56.60,-0.5272,50-70
2026-04-09,2419,仲琦,20260408,36.95,21645.865,39.50,6.9012,30-50
2026-04-09,2426,鼎元,20260408,39.10,47309.037,41.40,5.8824,30-50
2026-04-09,2476,鉅祥,20260408,94.90,6613.599,96.80,2.0021,70-100
2026-04-09,2489,瑞軒,20260408,38.90,34718.181,41.30,6.1697,30-50
2026-04-09,3339,泰谷,20260408,45.45,14702,45.45,0.0000,30-50
2026-04-09,3380,明泰,20260408,41.05,19188.622,43.80,6.6991,30-50
2026-04-09,3645,達邁,20260408,76.40,6198.847,74.90,-1.9634,70-100
2026-04-09,4973,廣穎,20260408,76.20,7772,75.20,-1.3123,70-100
2026-04-09,4989,榮科,20260408,69.30,14445.863,71.40,3.0303,70-100
2026-04-09,5351,鈺創,20260408,71.00,5451,74.00,4.2254,70-100
2026-04-09,6147,頎邦,20260408,98.70,19875,99.90,1.2158,70-100
2026-04-09,6153,嘉聯益,20260408,17.35,8127.426,17.45,0.5764,<30
2026-04-09,6190,萬泰科,20260408,61.00,16709,62.90,3.1148,50-70
2026-04-09,8064,東捷,20260408,71.20,12616,72.00,1.1236,70-100
2026-04-09,8096,擎亞,20260408,103.00,39973,100.00,-2.9126,70-100
